proteinid,method,start,end,length,rna_class,position,signature,uniprot_accession,measurement_protein_id,frac_A,frac_C,frac_D,frac_E,frac_F,frac_G,frac_H,frac_I,frac_K,frac_L,frac_M,frac_N,frac_P,frac_Q,frac_R,frac_S,frac_T,frac_V,frac_W,frac_Y,frac_polar,frac_hydrophobic,frac_strong_hydro,frac_aromatic,frac_disorder,frac_positive,frac_negative,fcr,ncpr,frac_GS,uniprot_length,coverage_per_lcr
Q9UKJ3|ensembl_protein_id=ENSP00000467556|entry=GPTC8_HUMAN|source=pfam27;pfam38|protein_name=G,SEG,670,691,22,unknown,distal_terminal,basic_enriched_region,Q9UKJ3|ensembl_protein_id=ENSP00000467556|entry=GPTC8_HUMAN|source=pfam27;pfam38|protein_name=G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O00267|ensembl_protein_id=ENSP00000469090|entry=SPT5H_HUMAN|source=pfam27|protein_name=Transcription,SEG,36,63,28,mRNA,distal_terminal,acidic_region,O00267|ensembl_protein_id=ENSP00000469090|entry=SPT5H_HUMAN|source=pfam27|protein_name=Transcription,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M0QY97|ensembl_protein_id=ENSP00000469684|entry=M0QY97_HUMAN|source=pfam27|protein_name=Zinc,SEG,226,250,25,unknown,distal_terminal,disorder_rich_spacer_region,M0QY97|ensembl_protein_id=ENSP00000469684|entry=M0QY97_HUMAN|source=pfam27|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M0R1H0|ensembl_protein_id=ENSP00000471867|entry=M0R1H0_HUMAN|source=pfam27|protein_name=Fibrillarin,SEG,7,50,44,snoRNA,domain_adjacent,rg_rgg_repeat_region,M0R1H0|ensembl_protein_id=ENSP00000471867|entry=M0R1H0_HUMAN|source=pfam27|protein_name=Fibrillarin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9NW07|ensembl_protein_id=ENSP00000472305|entry=ZN358_HUMAN|source=pfam38|protein_name=Zinc,SEG,399,415,17,unknown,domain_adjacent,disorder_rich_spacer_region,Q9NW07|ensembl_protein_id=ENSP00000472305|entry=ZN358_HUMAN|source=pfam38|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P08621|ensembl_protein_id=ENSP00000472998|entry=RU17_HUMAN|source=pfam27|protein_name=U1,SEG,250,269,20,snRNA,distal_terminal,sr_rs_repeat_region,P08621|ensembl_protein_id=ENSP00000472998|entry=RU17_HUMAN|source=pfam27|protein_name=U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P08621|ensembl_protein_id=ENSP00000472998|entry=RU17_HUMAN|source=pfam27|protein_name=U1,SEG,360,376,17,snRNA,distal_terminal,arginine_rich_rna_contact_region,P08621|ensembl_protein_id=ENSP00000472998|entry=RU17_HUMAN|source=pfam27|protein_name=U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A6NHQ2|ensembl_protein_id=ENSP00000473383|entry=FBLL1_HUMAN|source=pfam27|protein_name=RNA,SEG,8,50,43,snoRNA,domain_adjacent,cation_pi_rich_neighborhood,A6NHQ2|ensembl_protein_id=ENSP00000473383|entry=FBLL1_HUMAN|source=pfam27|protein_name=RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A6NHQ2|ensembl_protein_id=ENSP00000473383|entry=FBLL1_HUMAN|source=pfam27|protein_name=RNA,SEG,47,77,31,snoRNA,domain_adjacent,rg_rgg_repeat_region,A6NHQ2|ensembl_protein_id=ENSP00000473383|entry=FBLL1_HUMAN|source=pfam27|protein_name=RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A6NFI3|ensembl_protein_id=ENSP00000477706|entry=ZN316_HUMAN|source=pfam38|protein_name=Zinc,SEG,27,49,23,unknown,distal_terminal,acidic_region,A6NFI3|ensembl_protein_id=ENSP00000477706|entry=ZN316_HUMAN|source=pfam38|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A6NFI3|ensembl_protein_id=ENSP00000477706|entry=ZN316_HUMAN|source=pfam38|protein_name=Zinc,SEG,38,62,25,unknown,distal_terminal,acidic_region,A6NFI3|ensembl_protein_id=ENSP00000477706|entry=ZN316_HUMAN|source=pfam38|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A6NFI3|ensembl_protein_id=ENSP00000477706|entry=ZN316_HUMAN|source=pfam38|protein_name=Zinc,SEG,130,149,20,unknown,distal_terminal,acidic_region,A6NFI3|ensembl_protein_id=ENSP00000477706|entry=ZN316_HUMAN|source=pfam38|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A087WVF4|ensembl_protein_id=ENSP00000479403|entry=A0A087WVF4_HUMAN|source=pfam38|protein_name=Chromodomain,SEG,19,57,39,unknown,distal_terminal,gs_rich_neutral_region,A0A087WVF4|ensembl_protein_id=ENSP00000479403|entry=A0A087WVF4_HUMAN|source=pfam38|protein_name=Chromodomain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A087WVF4|ensembl_protein_id=ENSP00000479403|entry=A0A087WVF4_HUMAN|source=pfam38|protein_name=Chromodomain,SEG,121,137,17,unknown,distal_terminal,acidic_region,A0A087WVF4|ensembl_protein_id=ENSP00000479403|entry=A0A087WVF4_HUMAN|source=pfam38|protein_name=Chromodomain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A0D9SF53|ensembl_protein_id=ENSP00000486306|entry=A0A0D9SF53_HUMAN|source=pfam38|protein_name=RNA,SEG,604,623,20,unknown,distal_terminal,polar_linker,A0A0D9SF53|ensembl_protein_id=ENSP00000486306|entry=A0A0D9SF53_HUMAN|source=pfam38|protein_name=RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A2R8Y4L2|ensembl_protein_id=ENSP00000493805|entry=RA1L3_HUMAN|source=pfam38|protein_name=Heterogeneous,SEG,302,316,15,mRNA,domain_adjacent,gs_rich_neutral_region,A0A2R8Y4L2|ensembl_protein_id=ENSP00000493805|entry=RA1L3_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9HBD4|ensembl_protein_id=ENSP00000495368|entry=Q9HBD4_HUMAN|source=pfam38|protein_name=SWI/SNF,SEG,228,246,19,unknown,distal_terminal,disorder_rich_spacer_region,Q9HBD4|ensembl_protein_id=ENSP00000495368|entry=Q9HBD4_HUMAN|source=pfam38|protein_name=SWI/SNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9HBD4|ensembl_protein_id=ENSP00000495368|entry=Q9HBD4_HUMAN|source=pfam38|protein_name=SWI/SNF,SEG,571,592,22,unknown,domain_adjacent,basic_enriched_region,Q9HBD4|ensembl_protein_id=ENSP00000495368|entry=Q9HBD4_HUMAN|source=pfam38|protein_name=SWI/SNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9HBD4|ensembl_protein_id=ENSP00000495368|entry=Q9HBD4_HUMAN|source=pfam38|protein_name=SWI/SNF,SEG,656,671,16,unknown,interdomain_linker,acidic_region,Q9HBD4|ensembl_protein_id=ENSP00000495368|entry=Q9HBD4_HUMAN|source=pfam38|protein_name=SWI/SNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9HBD4|ensembl_protein_id=ENSP00000495368|entry=Q9HBD4_HUMAN|source=pfam38|protein_name=SWI/SNF,SEG,1598,1621,24,unknown,distal_terminal,acidic_region,Q9HBD4|ensembl_protein_id=ENSP00000495368|entry=Q9HBD4_HUMAN|source=pfam38|protein_name=SWI/SNF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q14839|ensembl_protein_id=ENSP00000496634|entry=CHD4_HUMAN|source=pfam38|protein_name=ATP-dependent,SEG,219,236,18,unknown,distal_terminal,disorder_rich_spacer_region,Q14839|ensembl_protein_id=ENSP00000496634|entry=CHD4_HUMAN|source=pfam38|protein_name=ATP-dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9ULG1|ensembl_protein_id=ENSP00000497609|entry=INO80_HUMAN|source=pfam38|protein_name=Chromatin-remodeling,SEG,1453,1479,27,unknown,distal_terminal,disorder_rich_spacer_region,Q9ULG1|ensembl_protein_id=ENSP00000497609|entry=INO80_HUMAN|source=pfam38|protein_name=Chromatin-remodeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A8I5KSH6|ensembl_protein_id=ENSP00000509891|entry=A0A8I5KSH6_HUMAN|source=pfam38|protein_name=ATP-dependent,SEG,629,643,15,unknown,distal_terminal,acidic_region,A0A8I5KSH6|ensembl_protein_id=ENSP00000509891|entry=A0A8I5KSH6_HUMAN|source=pfam38|protein_name=ATP-dependent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A8V8TR54|ensembl_protein_id=ENSP00000515165|entry=A0A8V8TR54_HUMAN|source=pfam38|protein_name=Chromodomain,SEG,7,26,20,unknown,distal_terminal,acidic_region,A0A8V8TR54|ensembl_protein_id=ENSP00000515165|entry=A0A8V8TR54_HUMAN|source=pfam38|protein_name=Chromodomain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A8V8TR54|ensembl_protein_id=ENSP00000515165|entry=A0A8V8TR54_HUMAN|source=pfam38|protein_name=Chromodomain,SEG,18,40,23,unknown,distal_terminal,acidic_region,A0A8V8TR54|ensembl_protein_id=ENSP00000515165|entry=A0A8V8TR54_HUMAN|source=pfam38|protein_name=Chromodomain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A8V8TR54|ensembl_protein_id=ENSP00000515165|entry=A0A8V8TR54_HUMAN|source=pfam38|protein_name=Chromodomain,SEG,73,91,19,unknown,distal_terminal,disorder_rich_spacer_region,A0A8V8TR54|ensembl_protein_id=ENSP00000515165|entry=A0A8V8TR54_HUMAN|source=pfam38|protein_name=Chromodomain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A8V8TR54|ensembl_protein_id=ENSP00000515165|entry=A0A8V8TR54_HUMAN|source=pfam38|protein_name=Chromodomain,SEG,264,286,23,unknown,distal_terminal,disorder_rich_spacer_region,A0A8V8TR54|ensembl_protein_id=ENSP00000515165|entry=A0A8V8TR54_HUMAN|source=pfam38|protein_name=Chromodomain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0A8V8TR54|ensembl_protein_id=ENSP00000515165|entry=A0A8V8TR54_HUMAN|source=pfam38|protein_name=Chromodomain,SEG,489,510,22,unknown,distal_terminal,acidic_region,A0A8V8TR54|ensembl_protein_id=ENSP00000515165|entry=A0A8V8TR54_HUMAN|source=pfam38|protein_name=Chromodomain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ABB0MN55|ensembl_protein_id=ENSP00000516066|entry=A0ABB0MN55_HUMAN|source=pfam38|protein_name=Heterogeneous,SEG,197,220,24,mRNA,domain_adjacent,rg_rgg_repeat_region,A0ABB0MN55|ensembl_protein_id=ENSP00000516066|entry=A0ABB0MN55_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ABB0MN55|ensembl_protein_id=ENSP00000516066|entry=A0ABB0MN55_HUMAN|source=pfam38|protein_name=Heterogeneous,SEG,228,257,30,mRNA,distal_terminal,aromatic_sticker_region,A0ABB0MN55|ensembl_protein_id=ENSP00000516066|entry=A0ABB0MN55_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ABB0MN55|ensembl_protein_id=ENSP00000516066|entry=A0ABB0MN55_HUMAN|source=pfam38|protein_name=Heterogeneous,SEG,286,304,19,mRNA,distal_terminal,gs_rich_neutral_region,A0ABB0MN55|ensembl_protein_id=ENSP00000516066|entry=A0ABB0MN55_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ABB0MN55|ensembl_protein_id=ENSP00000516066|entry=A0ABB0MN55_HUMAN|source=pfam38|protein_name=Heterogeneous,SEG,303,320,18,mRNA,distal_terminal,gs_rich_neutral_region,A0ABB0MN55|ensembl_protein_id=ENSP00000516066|entry=A0ABB0MN55_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ABB0MV08|ensembl_protein_id=ENSP00000520548|entry=A0ABB0MV08_HUMAN|source=pfam38|protein_name=Heterogeneous,SEG,272,292,21,mRNA,interdomain_linker,aromatic_sticker_region,A0ABB0MV08|ensembl_protein_id=ENSP00000520548|entry=A0ABB0MV08_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8Q806|ensembl_protein_id=ENSP00000536991|entry=A0ACI8Q806_HUMAN|source=pfam38|protein_name=Splicing,SEG,284,299,16,unknown,distal_terminal,disorder_rich_spacer_region,A0ACI8Q806|ensembl_protein_id=ENSP00000536991|entry=A0ACI8Q806_HUMAN|source=pfam38|protein_name=Splicing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PX57|ensembl_protein_id=ENSP00000539612|entry=A0ACI8PX57_HUMAN|source=pfam38|protein_name=Heterogeneous,SEG,290,310,21,unknown,domain_edge,aromatic_sticker_region,A0ACI8PX57|ensembl_protein_id=ENSP00000539612|entry=A0ACI8PX57_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PX57|ensembl_protein_id=ENSP00000539612|entry=A0ACI8PX57_HUMAN|source=pfam38|protein_name=Heterogeneous,SEG,359,374,16,unknown,domain_adjacent,gs_rich_neutral_region,A0ACI8PX57|ensembl_protein_id=ENSP00000539612|entry=A0ACI8PX57_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QLY8|ensembl_protein_id=ENSP00000555178|entry=A0ACI8QLY8_HUMAN|source=pfam38|protein_name=Heterogeneous,SEG,29,45,17,unknown,domain_intrinsic,disorder_rich_spacer_region,A0ACI8QLY8|ensembl_protein_id=ENSP00000555178|entry=A0ACI8QLY8_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QLY8|ensembl_protein_id=ENSP00000555178|entry=A0ACI8QLY8_HUMAN|source=pfam38|protein_name=Heterogeneous,SEG,231,251,21,unknown,domain_adjacent,rg_rgg_repeat_region,A0ACI8QLY8|ensembl_protein_id=ENSP00000555178|entry=A0ACI8QLY8_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QUJ1|ensembl_protein_id=ENSP00000559174|entry=A0ACI8QUJ1_HUMAN|source=pfam38|protein_name=Epithelial,SEG,2,22,21,unknown,distal_terminal,disorder_rich_spacer_region,A0ACI8QUJ1|ensembl_protein_id=ENSP00000559174|entry=A0ACI8QUJ1_HUMAN|source=pfam38|protein_name=Epithelial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RX58|ensembl_protein_id=ENSP00000566199|entry=A0ACI8RX58_HUMAN|source=pfam38|protein_name=Nucleolin,SEG,142,168,27,unknown,distal_terminal,acidic_region,A0ACI8RX58|ensembl_protein_id=ENSP00000566199|entry=A0ACI8RX58_HUMAN|source=pfam38|protein_name=Nucleolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RX58|ensembl_protein_id=ENSP00000566199|entry=A0ACI8RX58_HUMAN|source=pfam38|protein_name=Nucleolin,SEG,184,204,21,unknown,domain_adjacent,acidic_region,A0ACI8RX58|ensembl_protein_id=ENSP00000566199|entry=A0ACI8RX58_HUMAN|source=pfam38|protein_name=Nucleolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RX58|ensembl_protein_id=ENSP00000566199|entry=A0ACI8RX58_HUMAN|source=pfam38|protein_name=Nucleolin,SEG,273,310,38,unknown,domain_intrinsic,acidic_region,A0ACI8RX58|ensembl_protein_id=ENSP00000566199|entry=A0ACI8RX58_HUMAN|source=pfam38|protein_name=Nucleolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RX58|ensembl_protein_id=ENSP00000566199|entry=A0ACI8RX58_HUMAN|source=pfam38|protein_name=Nucleolin,SEG,690,737,48,unknown,domain_adjacent,rg_rgg_repeat_region,A0ACI8RX58|ensembl_protein_id=ENSP00000566199|entry=A0ACI8RX58_HUMAN|source=pfam38|protein_name=Nucleolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RR28|ensembl_protein_id=ENSP00000569980|entry=A0ACI8RR28_HUMAN|source=pfam38|protein_name=La,SEG,148,163,16,unknown,distal_terminal,rg_rgg_repeat_region,A0ACI8RR28|ensembl_protein_id=ENSP00000569980|entry=A0ACI8RR28_HUMAN|source=pfam38|protein_name=La,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QY88|ensembl_protein_id=ENSP00000573927|entry=A0ACI8QY88_HUMAN|source=pfam38|protein_name=Cytoplasmic,SEG,12,27,16,mRNA,distal_terminal,polar_linker,A0ACI8QY88|ensembl_protein_id=ENSP00000573927|entry=A0ACI8QY88_HUMAN|source=pfam38|protein_name=Cytoplasmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QY88|ensembl_protein_id=ENSP00000573927|entry=A0ACI8QY88_HUMAN|source=pfam38|protein_name=Cytoplasmic,SEG,163,188,26,mRNA,distal_terminal,disorder_rich_spacer_region,A0ACI8QY88|ensembl_protein_id=ENSP00000573927|entry=A0ACI8QY88_HUMAN|source=pfam38|protein_name=Cytoplasmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QY88|ensembl_protein_id=ENSP00000573927|entry=A0ACI8QY88_HUMAN|source=pfam38|protein_name=Cytoplasmic,SEG,220,240,21,mRNA,distal_terminal,disorder_rich_spacer_region,A0ACI8QY88|ensembl_protein_id=ENSP00000573927|entry=A0ACI8QY88_HUMAN|source=pfam38|protein_name=Cytoplasmic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8T9E2|ensembl_protein_id=ENSP00000595223|entry=A0ACI8T9E2_HUMAN|source=pfam38|protein_name=Heterogeneous,SEG,202,218,17,unknown,domain_adjacent,aromatic_sticker_region,A0ACI8T9E2|ensembl_protein_id=ENSP00000595223|entry=A0ACI8T9E2_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8T9E2|ensembl_protein_id=ENSP00000595223|entry=A0ACI8T9E2_HUMAN|source=pfam38|protein_name=Heterogeneous,SEG,215,232,18,unknown,domain_adjacent,gs_rich_neutral_region,A0ACI8T9E2|ensembl_protein_id=ENSP00000595223|entry=A0ACI8T9E2_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8TMU3|ensembl_protein_id=ENSP00000602450|entry=A0ACI8TMU3_HUMAN|source=pfam38|protein_name=DEAH-box,SEG,27,55,29,unknown,distal_terminal,disorder_rich_spacer_region,A0ACI8TMU3|ensembl_protein_id=ENSP00000602450|entry=A0ACI8TMU3_HUMAN|source=pfam38|protein_name=DEAH-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8TSY6|ensembl_protein_id=ENSP00000605202|entry=A0ACI8TSY6_HUMAN|source=pfam38|protein_name=YTH,SEG,13,30,18,unknown,domain_adjacent,disorder_rich_spacer_region,A0ACI8TSY6|ensembl_protein_id=ENSP00000605202|entry=A0ACI8TSY6_HUMAN|source=pfam38|protein_name=YTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8TXE9|ensembl_protein_id=ENSP00000606511|entry=A0ACI8TXE9_HUMAN|source=pfam38|protein_name=BLM,SEG,551,565,15,unknown,interdomain_linker,acidic_region,A0ACI8TXE9|ensembl_protein_id=ENSP00000606511|entry=A0ACI8TXE9_HUMAN|source=pfam38|protein_name=BLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8U1B9|ensembl_protein_id=ENSP00000608475|entry=A0ACI8U1B9_HUMAN|source=pfam38|protein_name=Interleukin,SEG,700,726,27,unknown,distal_terminal,gs_rich_neutral_region,A0ACI8U1B9|ensembl_protein_id=ENSP00000608475|entry=A0ACI8U1B9_HUMAN|source=pfam38|protein_name=Interleukin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8U1B9|ensembl_protein_id=ENSP00000608475|entry=A0ACI8U1B9_HUMAN|source=pfam38|protein_name=Interleukin,SEG,838,853,16,unknown,distal_terminal,gs_rich_neutral_region,A0ACI8U1B9|ensembl_protein_id=ENSP00000608475|entry=A0ACI8U1B9_HUMAN|source=pfam38|protein_name=Interleukin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8UMC2|ensembl_protein_id=ENSP00000621520|entry=A0ACI8UMC2_HUMAN|source=pfam38|protein_name=VPS41,SEG,10,26,17,unknown,unclassified_no_pfam,acidic_region,A0ACI8UMC2|ensembl_protein_id=ENSP00000621520|entry=A0ACI8UMC2_HUMAN|source=pfam38|protein_name=VPS41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8VCM9|ensembl_protein_id=ENSP00000633500|entry=A0ACI8VCM9_HUMAN|source=pfam38|protein_name=Zinc,SEG,71,87,17,unknown,domain_adjacent,disorder_rich_spacer_region,A0ACI8VCM9|ensembl_protein_id=ENSP00000633500|entry=A0ACI8VCM9_HUMAN|source=pfam38|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8VQD2|ensembl_protein_id=ENSP00000640467|entry=A0ACI8VQD2_HUMAN|source=pfam38|protein_name=RNA,SEG,713,724,12,unknown,interdomain_linker,acidic_region,A0ACI8VQD2|ensembl_protein_id=ENSP00000640467|entry=A0ACI8VQD2_HUMAN|source=pfam38|protein_name=RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8VSD4|ensembl_protein_id=ENSP00000641622|entry=A0ACI8VSD4_HUMAN|source=pfam38|protein_name=Decapping,SEG,251,260,10,mRNA,interdomain_linker,aromatic_sticker_region,A0ACI8VSD4|ensembl_protein_id=ENSP00000641622|entry=A0ACI8VSD4_HUMAN|source=pfam38|protein_name=Decapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O43251|ensembl_protein_id=ENSP00000262829|entry=RFOX2_HUMAN|source=rbpdb|protein_name=RNA,SEG,333,347,15,mRNA,domain_intrinsic,disorder_rich_spacer_region,O43251|ensembl_protein_id=ENSP00000262829|entry=RFOX2_HUMAN|source=rbpdb|protein_name=RNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P09651|ensembl_protein_id=ENSP00000341826|entry=ROA1_HUMAN|source=rbpdb|protein_name=Heterogeneous,SEG,290,310,21,mRNA,domain_edge,aromatic_sticker_region,P09651|ensembl_protein_id=ENSP00000341826|entry=ROA1_HUMAN|source=rbpdb|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P09651|ensembl_protein_id=ENSP00000341826|entry=ROA1_HUMAN|source=rbpdb|protein_name=Heterogeneous,SEG,354,368,15,mRNA,domain_adjacent,gs_rich_neutral_region,P09651|ensembl_protein_id=ENSP00000341826|entry=ROA1_HUMAN|source=rbpdb|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P18615|ensembl_protein_id=ENSP00000364574|entry=NELFE_HUMAN|source=rbpdb|protein_name=Negative,SEG,195,242,48,mRNA,domain_adjacent,unmapped_physicochemical_properties,P18615|ensembl_protein_id=ENSP00000364574|entry=NELFE_HUMAN|source=rbpdb|protein_name=Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P22087|ensembl_protein_id=ENSP00000221801|entry=FBRL_HUMAN|source=modomics|protein_name=rRNA,SEG,7,63,57,snRNA,domain_adjacent,rg_rgg_repeat_region,P22087|ensembl_protein_id=ENSP00000221801|entry=FBRL_HUMAN|source=modomics|protein_name=rRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P26651|ensembl_protein_id=ENSP00000469647|entry=TTP_HUMAN|source=rbpdb|protein_name=mRNA,SEG,205,221,17,mRNA,domain_adjacent,polar_linker,P26651|ensembl_protein_id=ENSP00000469647|entry=TTP_HUMAN|source=rbpdb|protein_name=mRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P29558|ensembl_protein_id=ENSP00000294904|entry=RBMS1_HUMAN|source=rbpdb|protein_name=RNA-binding,SEG,36,53,18,mRNA,domain_adjacent,disorder_rich_spacer_region,P29558|ensembl_protein_id=ENSP00000294904|entry=RBMS1_HUMAN|source=rbpdb|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P35637|ensembl_protein_id=ENSP00000254108|entry=FUS_HUMAN|source=rbpdb|protein_name=RNA-binding,SEG,162,174,13,mRNA,distal_terminal,gs_rich_neutral_region,P35637|ensembl_protein_id=ENSP00000254108|entry=FUS_HUMAN|source=rbpdb|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P35637|ensembl_protein_id=ENSP00000254108|entry=FUS_HUMAN|source=rbpdb|protein_name=RNA-binding,SEG,212,237,26,mRNA,domain_adjacent,rg_rgg_repeat_region,P35637|ensembl_protein_id=ENSP00000254108|entry=FUS_HUMAN|source=rbpdb|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P35637|ensembl_protein_id=ENSP00000254108|entry=FUS_HUMAN|source=rbpdb|protein_name=RNA-binding,SEG,236,260,25,mRNA,domain_adjacent,rg_rgg_repeat_region,P35637|ensembl_protein_id=ENSP00000254108|entry=FUS_HUMAN|source=rbpdb|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P35637|ensembl_protein_id=ENSP00000254108|entry=FUS_HUMAN|source=rbpdb|protein_name=RNA-binding,SEG,376,400,25,mRNA,interdomain_linker,rg_rgg_repeat_region,P35637|ensembl_protein_id=ENSP00000254108|entry=FUS_HUMAN|source=rbpdb|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P35637|ensembl_protein_id=ENSP00000254108|entry=FUS_HUMAN|source=rbpdb|protein_name=RNA-binding,SEG,388,418,31,mRNA,interdomain_linker,cation_pi_rich_neighborhood,P35637|ensembl_protein_id=ENSP00000254108|entry=FUS_HUMAN|source=rbpdb|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P35637|ensembl_protein_id=ENSP00000254108|entry=FUS_HUMAN|source=rbpdb|protein_name=RNA-binding,SEG,484,506,23,mRNA,domain_adjacent,rg_rgg_repeat_region,P35637|ensembl_protein_id=ENSP00000254108|entry=FUS_HUMAN|source=rbpdb|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
