proteinid,method,start,end,length,rna_class,position,signature,uniprot_accession,measurement_protein_id,frac_A,frac_C,frac_D,frac_E,frac_F,frac_G,frac_H,frac_I,frac_K,frac_L,frac_M,frac_N,frac_P,frac_Q,frac_R,frac_S,frac_T,frac_V,frac_W,frac_Y,frac_polar,frac_hydrophobic,frac_strong_hydro,frac_aromatic,frac_disorder,frac_positive,frac_negative,fcr,ncpr,frac_GS,uniprot_length,coverage_per_lcr
Q96PK6|ensembl_protein_id=ENSP00000311747|entry=RBM14_HUMAN|source=pfam27|protein_name=RNA-binding,FLPS,205,229,25,mRNA,distal_terminal,aromatic_sticker_region,Q96PK6|ensembl_protein_id=ENSP00000311747|entry=RBM14_HUMAN|source=pfam27|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q96PK6|ensembl_protein_id=ENSP00000311747|entry=RBM14_HUMAN|source=pfam27|protein_name=RNA-binding,FLPS,290,463,174,mRNA,distal_terminal,aromatic_sticker_region,Q96PK6|ensembl_protein_id=ENSP00000311747|entry=RBM14_HUMAN|source=pfam27|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q96PK6|ensembl_protein_id=ENSP00000311747|entry=RBM14_HUMAN|source=pfam27|protein_name=RNA-binding,FLPS,488,538,51,mRNA,distal_terminal,aromatic_sticker_region,Q96PK6|ensembl_protein_id=ENSP00000311747|entry=RBM14_HUMAN|source=pfam27|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q96PK6|ensembl_protein_id=ENSP00000311747|entry=RBM14_HUMAN|source=pfam27|protein_name=RNA-binding,FLPS,599,637,39,mRNA,distal_terminal,arginine_rich_rna_contact_region,Q96PK6|ensembl_protein_id=ENSP00000311747|entry=RBM14_HUMAN|source=pfam27|protein_name=RNA-binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q96G46|ensembl_protein_id=ENSP00000311977|entry=DUS3L_HUMAN|source=pfam27|protein_name=tRNA-dihydrouridine(47),FLPS,13,21,9,tRNA,distal_terminal,gs_rich_neutral_region,Q96G46|ensembl_protein_id=ENSP00000311977|entry=DUS3L_HUMAN|source=pfam27|protein_name=tRNA-dihydrouridine(47),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q96G46|ensembl_protein_id=ENSP00000311977|entry=DUS3L_HUMAN|source=pfam27|protein_name=tRNA-dihydrouridine(47),FLPS,219,234,16,tRNA,distal_terminal,arginine_rich_rna_contact_region,Q96G46|ensembl_protein_id=ENSP00000311977|entry=DUS3L_HUMAN|source=pfam27|protein_name=tRNA-dihydrouridine(47),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q00341|ensembl_protein_id=ENSP00000312042|entry=VIGLN_HUMAN|source=pfam27|protein_name=Vigilin,FLPS,285,308,24,mRNA,domain_edge,basic_enriched_region,Q00341|ensembl_protein_id=ENSP00000312042|entry=VIGLN_HUMAN|source=pfam27|protein_name=Vigilin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q00341|ensembl_protein_id=ENSP00000312042|entry=VIGLN_HUMAN|source=pfam27|protein_name=Vigilin,FLPS,513,542,30,mRNA,domain_edge,aromatic_sticker_region,Q00341|ensembl_protein_id=ENSP00000312042|entry=VIGLN_HUMAN|source=pfam27|protein_name=Vigilin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q00341|ensembl_protein_id=ENSP00000312042|entry=VIGLN_HUMAN|source=pfam27|protein_name=Vigilin,FLPS,744,748,5,mRNA,domain_intrinsic,disorder_rich_spacer_region,Q00341|ensembl_protein_id=ENSP00000312042|entry=VIGLN_HUMAN|source=pfam27|protein_name=Vigilin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q00341|ensembl_protein_id=ENSP00000312042|entry=VIGLN_HUMAN|source=pfam27|protein_name=Vigilin,FLPS,810,814,5,mRNA,domain_edge,arginine_rich_rna_contact_region,Q00341|ensembl_protein_id=ENSP00000312042|entry=VIGLN_HUMAN|source=pfam27|protein_name=Vigilin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q00341|ensembl_protein_id=ENSP00000312042|entry=VIGLN_HUMAN|source=pfam27|protein_name=Vigilin,FLPS,949,953,5,mRNA,interdomain_linker,hydrophobic_region,Q00341|ensembl_protein_id=ENSP00000312042|entry=VIGLN_HUMAN|source=pfam27|protein_name=Vigilin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q00341|ensembl_protein_id=ENSP00000312042|entry=VIGLN_HUMAN|source=pfam27|protein_name=Vigilin,FLPS,1236,1247,12,mRNA,domain_adjacent,disorder_rich_spacer_region,Q00341|ensembl_protein_id=ENSP00000312042|entry=VIGLN_HUMAN|source=pfam27|protein_name=Vigilin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P52594|ensembl_protein_id=ENSP00000312059|entry=AGFG1_HUMAN|source=pfam27|protein_name=Arf-GAP,FLPS,142,153,12,mRNA,unclassified_no_pfam,disorder_rich_spacer_region,P52594|ensembl_protein_id=ENSP00000312059|entry=AGFG1_HUMAN|source=pfam27|protein_name=Arf-GAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P52594|ensembl_protein_id=ENSP00000312059|entry=AGFG1_HUMAN|source=pfam27|protein_name=Arf-GAP,FLPS,188,196,9,mRNA,unclassified_no_pfam,disorder_rich_spacer_region,P52594|ensembl_protein_id=ENSP00000312059|entry=AGFG1_HUMAN|source=pfam27|protein_name=Arf-GAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P52594|ensembl_protein_id=ENSP00000312059|entry=AGFG1_HUMAN|source=pfam27|protein_name=Arf-GAP,FLPS,209,246,38,mRNA,unclassified_no_pfam,aromatic_sticker_region,P52594|ensembl_protein_id=ENSP00000312059|entry=AGFG1_HUMAN|source=pfam27|protein_name=Arf-GAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P52594|ensembl_protein_id=ENSP00000312059|entry=AGFG1_HUMAN|source=pfam27|protein_name=Arf-GAP,FLPS,282,315,34,mRNA,unclassified_no_pfam,aromatic_sticker_region,P52594|ensembl_protein_id=ENSP00000312059|entry=AGFG1_HUMAN|source=pfam27|protein_name=Arf-GAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P52594|ensembl_protein_id=ENSP00000312059|entry=AGFG1_HUMAN|source=pfam27|protein_name=Arf-GAP,FLPS,340,353,14,mRNA,unclassified_no_pfam,disorder_rich_spacer_region,P52594|ensembl_protein_id=ENSP00000312059|entry=AGFG1_HUMAN|source=pfam27|protein_name=Arf-GAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P52594|ensembl_protein_id=ENSP00000312059|entry=AGFG1_HUMAN|source=pfam27|protein_name=Arf-GAP,FLPS,359,402,44,mRNA,unclassified_no_pfam,disorder_rich_spacer_region,P52594|ensembl_protein_id=ENSP00000312059|entry=AGFG1_HUMAN|source=pfam27|protein_name=Arf-GAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P52594|ensembl_protein_id=ENSP00000312059|entry=AGFG1_HUMAN|source=pfam27|protein_name=Arf-GAP,FLPS,491,510,20,mRNA,unclassified_no_pfam,aromatic_sticker_region,P52594|ensembl_protein_id=ENSP00000312059|entry=AGFG1_HUMAN|source=pfam27|protein_name=Arf-GAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UHB9|ensembl_protein_id=ENSP00000312066|entry=SRP68_HUMAN|source=pfam27|protein_name=Signal,FLPS,9,35,27,ncRNA,unclassified_no_pfam,gs_rich_neutral_region,Q9UHB9|ensembl_protein_id=ENSP00000312066|entry=SRP68_HUMAN|source=pfam27|protein_name=Signal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UHB9|ensembl_protein_id=ENSP00000312066|entry=SRP68_HUMAN|source=pfam27|protein_name=Signal,FLPS,82,95,14,ncRNA,unclassified_no_pfam,arginine_rich_rna_contact_region,Q9UHB9|ensembl_protein_id=ENSP00000312066|entry=SRP68_HUMAN|source=pfam27|protein_name=Signal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9UHB9|ensembl_protein_id=ENSP00000312066|entry=SRP68_HUMAN|source=pfam27|protein_name=Signal,FLPS,578,588,11,ncRNA,unclassified_no_pfam,aromatic_sticker_region,Q9UHB9|ensembl_protein_id=ENSP00000312066|entry=SRP68_HUMAN|source=pfam27|protein_name=Signal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N5Y2|ensembl_protein_id=ENSP00000312244|entry=MS3L1_HUMAN|source=pfam27|protein_name=MSL,FLPS,59,105,47,ncRNA,domain_edge,arginine_rich_rna_contact_region,Q8N5Y2|ensembl_protein_id=ENSP00000312244|entry=MS3L1_HUMAN|source=pfam27|protein_name=MSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N5Y2|ensembl_protein_id=ENSP00000312244|entry=MS3L1_HUMAN|source=pfam27|protein_name=MSL,FLPS,119,178,60,ncRNA,domain_adjacent,acidic_region,Q8N5Y2|ensembl_protein_id=ENSP00000312244|entry=MS3L1_HUMAN|source=pfam27|protein_name=MSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N5Y2|ensembl_protein_id=ENSP00000312244|entry=MS3L1_HUMAN|source=pfam27|protein_name=MSL,FLPS,231,243,13,ncRNA,distal_terminal,aromatic_sticker_region,Q8N5Y2|ensembl_protein_id=ENSP00000312244|entry=MS3L1_HUMAN|source=pfam27|protein_name=MSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N5Y2|ensembl_protein_id=ENSP00000312244|entry=MS3L1_HUMAN|source=pfam27|protein_name=MSL,FLPS,310,335,26,ncRNA,distal_terminal,disorder_rich_spacer_region,Q8N5Y2|ensembl_protein_id=ENSP00000312244|entry=MS3L1_HUMAN|source=pfam27|protein_name=MSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N5Y2|ensembl_protein_id=ENSP00000312244|entry=MS3L1_HUMAN|source=pfam27|protein_name=MSL,FLPS,347,367,21,ncRNA,distal_terminal,disorder_rich_spacer_region,Q8N5Y2|ensembl_protein_id=ENSP00000312244|entry=MS3L1_HUMAN|source=pfam27|protein_name=MSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N5Y2|ensembl_protein_id=ENSP00000312244|entry=MS3L1_HUMAN|source=pfam27|protein_name=MSL,FLPS,435,447,13,ncRNA,distal_terminal,disorder_rich_spacer_region,Q8N5Y2|ensembl_protein_id=ENSP00000312244|entry=MS3L1_HUMAN|source=pfam27|protein_name=MSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7L0Y3|ensembl_protein_id=ENSP00000312356|entry=TM10C_HUMAN|source=pfam27|protein_name=tRNA,FLPS,13,24,12,ncRNA,unclassified_no_pfam,aromatic_sticker_region,Q7L0Y3|ensembl_protein_id=ENSP00000312356|entry=TM10C_HUMAN|source=pfam27|protein_name=tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7L0Y3|ensembl_protein_id=ENSP00000312356|entry=TM10C_HUMAN|source=pfam27|protein_name=tRNA,FLPS,129,153,25,ncRNA,unclassified_no_pfam,basic_enriched_region,Q7L0Y3|ensembl_protein_id=ENSP00000312356|entry=TM10C_HUMAN|source=pfam27|protein_name=tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7Z7L1|ensembl_protein_id=ENSP00000312402|entry=SLN11_HUMAN|source=pfam38|protein_name=Schlafen,FLPS,109,145,37,tRNA,distal_terminal,aromatic_sticker_region,Q7Z7L1|ensembl_protein_id=ENSP00000312402|entry=SLN11_HUMAN|source=pfam38|protein_name=Schlafen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7Z7L1|ensembl_protein_id=ENSP00000312402|entry=SLN11_HUMAN|source=pfam38|protein_name=Schlafen,FLPS,550,577,28,tRNA,domain_adjacent,unmapped_physicochemical_properties,Q7Z7L1|ensembl_protein_id=ENSP00000312402|entry=SLN11_HUMAN|source=pfam38|protein_name=Schlafen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,FLPS,27,31,5,unknown,distal_terminal,gs_rich_neutral_region,Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,FLPS,123,148,26,unknown,distal_terminal,disorder_rich_spacer_region,Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,FLPS,153,161,9,unknown,distal_terminal,hydrophobic_region,Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,FLPS,234,278,45,unknown,distal_terminal,disorder_rich_spacer_region,Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,FLPS,300,319,20,unknown,distal_terminal,disorder_rich_spacer_region,Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,FLPS,358,388,31,unknown,distal_terminal,disorder_rich_spacer_region,Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,FLPS,406,429,24,unknown,distal_terminal,arginine_rich_rna_contact_region,Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,FLPS,430,450,21,unknown,distal_terminal,acidic_region,Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,FLPS,477,481,5,unknown,distal_terminal,arginine_rich_rna_contact_region,Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,FLPS,601,615,15,unknown,distal_terminal,proline_rich_disordered_region,Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,FLPS,606,622,17,unknown,distal_terminal,aromatic_sticker_region,Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,FLPS,795,803,9,unknown,distal_terminal,gs_rich_neutral_region,Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,FLPS,807,823,17,unknown,distal_terminal,acidic_region,Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,FLPS,850,865,16,unknown,domain_adjacent,aromatic_sticker_region,Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,FLPS,869,894,26,unknown,domain_adjacent,arginine_rich_rna_contact_region,Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,FLPS,916,941,26,unknown,domain_intrinsic,mixed_charge_polyampholyte,Q86YN6|ensembl_protein_id=ENSP00000312649|entry=PRGC2_HUMAN|source=pfam27|protein_name=Peroxisome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q53GS9|ensembl_protein_id=ENSP00000312981|entry=UBP39_HUMAN|source=pfam27|protein_name=Ubiquitin,FLPS,2,52,51,snRNA,unclassified_no_pfam,rg_rgg_repeat_region,Q53GS9|ensembl_protein_id=ENSP00000312981|entry=UBP39_HUMAN|source=pfam27|protein_name=Ubiquitin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q53GS9|ensembl_protein_id=ENSP00000312981|entry=UBP39_HUMAN|source=pfam27|protein_name=Ubiquitin,FLPS,71,103,33,snRNA,unclassified_no_pfam,mixed_charge_polyampholyte,Q53GS9|ensembl_protein_id=ENSP00000312981|entry=UBP39_HUMAN|source=pfam27|protein_name=Ubiquitin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q53GS9|ensembl_protein_id=ENSP00000312981|entry=UBP39_HUMAN|source=pfam27|protein_name=Ubiquitin,FLPS,151,168,18,snRNA,unclassified_no_pfam,aromatic_sticker_region,Q53GS9|ensembl_protein_id=ENSP00000312981|entry=UBP39_HUMAN|source=pfam27|protein_name=Ubiquitin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q53GS9|ensembl_protein_id=ENSP00000312981|entry=UBP39_HUMAN|source=pfam27|protein_name=Ubiquitin,FLPS,338,342,5,snRNA,unclassified_no_pfam,basic_enriched_region,Q53GS9|ensembl_protein_id=ENSP00000312981|entry=UBP39_HUMAN|source=pfam27|protein_name=Ubiquitin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q53GS9|ensembl_protein_id=ENSP00000312981|entry=UBP39_HUMAN|source=pfam27|protein_name=Ubiquitin,FLPS,517,521,5,snRNA,unclassified_no_pfam,hydrophobic_region,Q53GS9|ensembl_protein_id=ENSP00000312981|entry=UBP39_HUMAN|source=pfam27|protein_name=Ubiquitin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q14103|ensembl_protein_id=ENSP00000313199|entry=HNRPD_HUMAN|source=pfam38|protein_name=Heterogeneous,FLPS,7,61,55,mRNA,domain_edge,disorder_rich_spacer_region,Q14103|ensembl_protein_id=ENSP00000313199|entry=HNRPD_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q14103|ensembl_protein_id=ENSP00000313199|entry=HNRPD_HUMAN|source=pfam38|protein_name=Heterogeneous,FLPS,153,183,31,mRNA,domain_edge,basic_enriched_region,Q14103|ensembl_protein_id=ENSP00000313199|entry=HNRPD_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q14103|ensembl_protein_id=ENSP00000313199|entry=HNRPD_HUMAN|source=pfam38|protein_name=Heterogeneous,FLPS,262,268,7,mRNA,domain_adjacent,aromatic_sticker_region,Q14103|ensembl_protein_id=ENSP00000313199|entry=HNRPD_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q14103|ensembl_protein_id=ENSP00000313199|entry=HNRPD_HUMAN|source=pfam38|protein_name=Heterogeneous,FLPS,270,340,71,mRNA,domain_adjacent,rg_rgg_repeat_region,Q14103|ensembl_protein_id=ENSP00000313199|entry=HNRPD_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O60930|ensembl_protein_id=ENSP00000313350|entry=RNH1_HUMAN|source=pfam27|protein_name=Ribonuclease,FLPS,19,35,17,diverse,distal_terminal,rg_rgg_repeat_region,O60930|ensembl_protein_id=ENSP00000313350|entry=RNH1_HUMAN|source=pfam27|protein_name=Ribonuclease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O60930|ensembl_protein_id=ENSP00000313350|entry=RNH1_HUMAN|source=pfam27|protein_name=Ribonuclease,FLPS,153,157,5,diverse,domain_intrinsic,arginine_rich_rna_contact_region,O60930|ensembl_protein_id=ENSP00000313350|entry=RNH1_HUMAN|source=pfam27|protein_name=Ribonuclease,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N8L2|ensembl_protein_id=ENSP00000313443|entry=ZN491_HUMAN|source=pfam38|protein_name=Zinc,FLPS,62,110,49,unknown,distal_terminal,basic_enriched_region,Q8N8L2|ensembl_protein_id=ENSP00000313443|entry=ZN491_HUMAN|source=pfam38|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8N8L2|ensembl_protein_id=ENSP00000313443|entry=ZN491_HUMAN|source=pfam38|protein_name=Zinc,FLPS,345,416,72,unknown,domain_edge,aromatic_sticker_region,Q8N8L2|ensembl_protein_id=ENSP00000313443|entry=ZN491_HUMAN|source=pfam38|protein_name=Zinc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q969Y2|ensembl_protein_id=ENSP00000313818|entry=GTPB3_HUMAN|source=pfam27|protein_name=5-taurinomethyluridine-[tRNA],FLPS,14,23,10,tRNA,distal_terminal,arginine_rich_rna_contact_region,Q969Y2|ensembl_protein_id=ENSP00000313818|entry=GTPB3_HUMAN|source=pfam27|protein_name=5-taurinomethyluridine-[tRNA],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q969Y2|ensembl_protein_id=ENSP00000313818|entry=GTPB3_HUMAN|source=pfam27|protein_name=5-taurinomethyluridine-[tRNA],FLPS,238,247,10,tRNA,domain_adjacent,arginine_rich_rna_contact_region,Q969Y2|ensembl_protein_id=ENSP00000313818|entry=GTPB3_HUMAN|source=pfam27|protein_name=5-taurinomethyluridine-[tRNA],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q969Y2|ensembl_protein_id=ENSP00000313818|entry=GTPB3_HUMAN|source=pfam27|protein_name=5-taurinomethyluridine-[tRNA],FLPS,250,254,5,tRNA,domain_edge,hydrophobic_region,Q969Y2|ensembl_protein_id=ENSP00000313818|entry=GTPB3_HUMAN|source=pfam27|protein_name=5-taurinomethyluridine-[tRNA],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q969Y2|ensembl_protein_id=ENSP00000313818|entry=GTPB3_HUMAN|source=pfam27|protein_name=5-taurinomethyluridine-[tRNA],FLPS,320,325,6,tRNA,domain_intrinsic,arginine_rich_rna_contact_region,Q969Y2|ensembl_protein_id=ENSP00000313818|entry=GTPB3_HUMAN|source=pfam27|protein_name=5-taurinomethyluridine-[tRNA],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q969Y2|ensembl_protein_id=ENSP00000313818|entry=GTPB3_HUMAN|source=pfam27|protein_name=5-taurinomethyluridine-[tRNA],FLPS,369,415,47,tRNA,domain_adjacent,unmapped_physicochemical_properties,Q969Y2|ensembl_protein_id=ENSP00000313818|entry=GTPB3_HUMAN|source=pfam27|protein_name=5-taurinomethyluridine-[tRNA],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q969Y2|ensembl_protein_id=ENSP00000313818|entry=GTPB3_HUMAN|source=pfam27|protein_name=5-taurinomethyluridine-[tRNA],FLPS,433,437,5,tRNA,distal_terminal,aromatic_aggregation_prone_region,Q969Y2|ensembl_protein_id=ENSP00000313818|entry=GTPB3_HUMAN|source=pfam27|protein_name=5-taurinomethyluridine-[tRNA],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q969Y2|ensembl_protein_id=ENSP00000313818|entry=GTPB3_HUMAN|source=pfam27|protein_name=5-taurinomethyluridine-[tRNA],FLPS,472,476,5,tRNA,distal_terminal,disorder_rich_spacer_region,Q969Y2|ensembl_protein_id=ENSP00000313818|entry=GTPB3_HUMAN|source=pfam27|protein_name=5-taurinomethyluridine-[tRNA],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q07666|ensembl_protein_id=ENSP00000313829|entry=KHDR1_HUMAN|source=pfam27|protein_name=KH,FLPS,3,45,43,mRNA,distal_terminal,gs_rich_neutral_region,Q07666|ensembl_protein_id=ENSP00000313829|entry=KHDR1_HUMAN|source=pfam27|protein_name=KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q07666|ensembl_protein_id=ENSP00000313829|entry=KHDR1_HUMAN|source=pfam27|protein_name=KH,FLPS,46,54,9,mRNA,distal_terminal,gs_rich_neutral_region,Q07666|ensembl_protein_id=ENSP00000313829|entry=KHDR1_HUMAN|source=pfam27|protein_name=KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q07666|ensembl_protein_id=ENSP00000313829|entry=KHDR1_HUMAN|source=pfam27|protein_name=KH,FLPS,59,89,31,mRNA,distal_terminal,disorder_rich_spacer_region,Q07666|ensembl_protein_id=ENSP00000313829|entry=KHDR1_HUMAN|source=pfam27|protein_name=KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q07666|ensembl_protein_id=ENSP00000313829|entry=KHDR1_HUMAN|source=pfam27|protein_name=KH,FLPS,278,326,49,mRNA,distal_terminal,rg_rgg_repeat_region,Q07666|ensembl_protein_id=ENSP00000313829|entry=KHDR1_HUMAN|source=pfam27|protein_name=KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
