uniprot_accession,rna_class,uniprot_length,n_lcr,lcr_residues,coverage,n_lcr_category,method
P0C7T5|ensembl_protein_id=ENSP00000415822|entry=ATX1L_HUMAN|source=pfam27|protein_name=Ataxin-1-like,mRNA,,7,173,,3+,FLPS
P0CF97|ensembl_protein_id=ENSP00000393017|entry=F200B_HUMAN|source=pfam38|protein_name=Protein,unknown,,3,17,,3+,FLPS
P0DJD3|ensembl_protein_id=ENSP00000372154|entry=RBY1A_HUMAN|source=rbpdb|protein_name=RNA-binding,mRNA,,4,212,,3+,FLPS
P0DKX0|ensembl_protein_id=ENSP00000471593|entry=ZN728_HUMAN|source=pfam38|protein_name=Zinc,unknown,,3,25,,3+,FLPS
P10153|ensembl_protein_id=ENSP00000303276|entry=RNAS2_HUMAN|source=pfam27|protein_name=Non-secretory,diverse,,2,75,,2,FLPS
P11387|ensembl_protein_id=ENSP00000354522|entry=TOP1_HUMAN|source=pfam27|protein_name=DNA,unknown,,7,240,,3+,FLPS
P11940|ensembl_protein_id=ENSP00000313007|entry=PABP1_HUMAN|source=rbpdb|protein_name=Polyadenylate-binding,mRNA,,4,93,,3+,FLPS
P12270|ensembl_protein_id=ENSP00000356448|entry=TPR_HUMAN|source=pfam27|protein_name=Nucleoprotein,mRNA,,22,584,,3+,FLPS
P12724|ensembl_protein_id=ENSP00000302324|entry=ECP_HUMAN|source=pfam27|protein_name=Eosinophil,diverse,,2,57,,2,FLPS
P13489|ensembl_protein_id=ENSP00000433999|entry=RINI_HUMAN|source=pfam27|protein_name=Ribonuclease,diverse,,4,94,,3+,FLPS
P13639|ensembl_protein_id=ENSP00000307940|entry=EF2_HUMAN|source=pfam27|protein_name=Elongation,tRNA,,4,74,,3+,FLPS
P14678|ensembl_protein_id=ENSP00000370746|entry=RSMB_HUMAN|source=pfam27|protein_name=Small,snRNA,,3,143,,3+,FLPS
P14866|ensembl_protein_id=ENSP00000221419|entry=HNRPL_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,4,173,,3+,FLPS
P14868|ensembl_protein_id=ENSP00000264161|entry=SYDC_HUMAN|source=pfam27|protein_name=Aspartate--tRNA,tRNA,,2,12,,2,FLPS
P15170|ensembl_protein_id=ENSP00000408399|entry=ERF3A_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,3,70,,3+,FLPS
P15918|ensembl_protein_id=ENSP00000299440|entry=RAG1_HUMAN|source=pfam38|protein_name=V(D)J,unknown,,2,49,,2,FLPS
P16383|ensembl_protein_id=ENSP00000318690|entry=GCFC2_HUMAN|source=pfam27|protein_name=Intron,mRNA,,8,168,,3+,FLPS
P16989|ensembl_protein_id=ENSP00000228251|entry=YBOX3_HUMAN|source=pfam27|protein_name=Y-box-binding,mRNA,,7,206,,3+,FLPS
P17039|ensembl_protein_id=ENSP00000303889|entry=ZNF30_HUMAN|source=pfam38|protein_name=Zinc,unknown,,1,11,,1,FLPS
P17480|ensembl_protein_id=ENSP00000302640|entry=UBF1_HUMAN|source=pfam27|protein_name=Nucleolar,pre-rRNA,,10,231,,3+,FLPS
P18583|ensembl_protein_id=ENSP00000348984|entry=SON_HUMAN|source=pfam27|protein_name=Protein,mRNA,,18,1066,,3+,FLPS
P18615|ensembl_protein_id=ENSP00000364574|entry=NELFE_HUMAN|source=rbpdb|protein_name=Negative,mRNA,,4,106,,3+,FLPS
P19338|ensembl_protein_id=ENSP00000318195|entry=NUCL_HUMAN|source=pfam27|protein_name=Nucleolin,snoRNA,,8,294,,3+,FLPS
P19474|ensembl_protein_id=ENSP00000254436|entry=RO52_HUMAN|source=pfam27|protein_name=E3,ncRNA,,3,70,,3+,FLPS
"P19525|ensembl_protein_id=ENSP00000233057|entry=E2AK2_HUMAN|source=pfam27;pfam38|protein_name=Interferon-induced,",ncRNA,,4,126,,3+,FLPS
P20042|ensembl_protein_id=ENSP00000364119|entry=IF2B_HUMAN|source=pfam27|protein_name=Eukaryotic,tRNA,,5,91,,3+,FLPS
P21128|ensembl_protein_id=ENSP00000397679|entry=ENDOU_HUMAN|source=pfam27|protein_name=Uridylate-specific,snoRNA,,3,123,,3+,FLPS
P21399|ensembl_protein_id=ENSP00000438733|entry=ACOHC_HUMAN|source=pfam27|protein_name=Cytoplasmic,mRNA,,3,27,,3+,FLPS
P21506|ensembl_protein_id=ENSP00000248211|entry=ZNF10_HUMAN|source=pfam38|protein_name=Zinc,unknown,,3,21,,3+,FLPS
P22087|ensembl_protein_id=ENSP00000221801|entry=FBRL_HUMAN|source=modomics|protein_name=rRNA,snRNA,,2,77,,2,FLPS
P22314|ensembl_protein_id=ENSP00000366568|entry=UBA1_HUMAN|source=pfam27|protein_name=Ubiquitin-like,mRNA,,3,39,,3+,FLPS
P22626|ensembl_protein_id=ENSP00000346694|entry=ROA2_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,1,148,,1,FLPS
P23246|ensembl_protein_id=ENSP00000349748|entry=SFPQ_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,4,455,,3+,FLPS
P23396|ensembl_protein_id=ENSP00000278572|entry=RS3_HUMAN|source=rbpdb|protein_name=Small,ribosomal protein,,1,51,,1,FLPS
P23588|ensembl_protein_id=ENSP00000262056|entry=IF4B_HUMAN|source=rbpdb|protein_name=Eukaryotic,mRNA,,8,302,,3+,FLPS
P24534|ensembl_protein_id=ENSP00000376056|entry=EF1B_HUMAN|source=pfam27|protein_name=Elongation,tRNA,,3,33,,3+,FLPS
P25311|ensembl_protein_id=ENSP00000292401|entry=ZA2G_HUMAN|source=pfam27|protein_name=Zinc-alpha-2-glycoprotein,unknown,,3,18,,3+,FLPS
P25786|ensembl_protein_id=ENSP00000414359|entry=PSA1_HUMAN|source=pfam27|protein_name=Proteasome,unknown,,1,5,,1,FLPS
P26358|ensembl_protein_id=ENSP00000352516|entry=DNMT1_HUMAN|source=pfam27|protein_name=DNA,ncRNA,,10,239,,3+,FLPS
P26368|ensembl_protein_id=ENSP00000307863|entry=U2AF2_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,4,72,,3+,FLPS
P26378|ensembl_protein_id=ENSP00000399939|entry=ELAV4_HUMAN|source=pfam27|protein_name=ELAV-like,mRNA,,2,30,,2,FLPS
P26599|ensembl_protein_id=ENSP00000349428|entry=PTBP1_HUMAN|source=pfam27|protein_name=Polypyrimidine,mRNA,,3,52,,3+,FLPS
P26639|ensembl_protein_id=ENSP00000387710|entry=SYTC_HUMAN|source=pfam27|protein_name=Threonine--tRNA,tRNA,,2,38,,2,FLPS
P26640|ensembl_protein_id=ENSP00000211402|entry=SYVC_HUMAN|source=pfam27;pfam38|protein_name=Valine--tRNA,tRNA,,10,237,,3+,FLPS
P26641|ensembl_protein_id=ENSP00000331901|entry=EF1G_HUMAN|source=pfam27|protein_name=Elongation,tRNA,,1,60,,1,FLPS
P26651|ensembl_protein_id=ENSP00000469647|entry=TTP_HUMAN|source=rbpdb|protein_name=mRNA,mRNA,,5,174,,3+,FLPS
P27824|ensembl_protein_id=ENSP00000391646|entry=CALX_HUMAN|source=pfam27|protein_name=Calnexin,unknown,,6,157,,3+,FLPS
P29558|ensembl_protein_id=ENSP00000294904|entry=RBMS1_HUMAN|source=rbpdb|protein_name=RNA-binding,mRNA,,3,70,,3+,FLPS
P29692|ensembl_protein_id=ENSP00000433611|entry=EF1D_HUMAN|source=pfam27|protein_name=Elongation,tRNA,,4,45,,3+,FLPS
P29728|ensembl_protein_id=ENSP00000376362|entry=OAS2_HUMAN|source=pfam27|protein_name=2'-5'-oligoadenylate,ncRNA,,1,7,,1,FLPS
P31483|ensembl_protein_id=ENSP00000401371|entry=TIA1_HUMAN|source=rbpdb|protein_name=Cytotoxic,mRNA,,3,95,,3+,FLPS
P31939|ensembl_protein_id=ENSP00000236959|entry=PUR9_HUMAN|source=pfam38|protein_name=Bifunctional,unknown,,2,46,,2,FLPS
P31942|ensembl_protein_id=ENSP00000265866|entry=HNRH3_HUMAN|source=pfam27;pfam38|protein_name=Heterogeneous,mRNA,,2,156,,2,FLPS
P31943|ensembl_protein_id=ENSP00000377082|entry=HNRH1_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,2,103,,2,FLPS
P32969|ensembl_protein_id=ENSP00000400467|entry=RL9_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,2,11,,2,FLPS
P33240|ensembl_protein_id=ENSP00000362063|entry=CSTF2_HUMAN|source=rbpdb|protein_name=Cleavage,mRNA,,6,230,,3+,FLPS
P35269|ensembl_protein_id=ENSP00000377969|entry=T2FA_HUMAN|source=pfam27|protein_name=General,mRNA,,7,134,,3+,FLPS
P35637|ensembl_protein_id=ENSP00000254108|entry=FUS_HUMAN|source=rbpdb|protein_name=RNA-binding,mRNA,,7,398,,3+,FLPS
P35789|ensembl_protein_id=ENSP00000342002|entry=ZNF93_HUMAN|source=pfam38|protein_name=Zinc,unknown,,1,39,,1,FLPS
P36776|ensembl_protein_id=ENSP00000353826|entry=LONM_HUMAN|source=pfam27|protein_name=Lon,diverse,,6,133,,3+,FLPS
P37108|ensembl_protein_id=ENSP00000267884|entry=SRP14_HUMAN|source=pfam27|protein_name=Signal,ncRNA,,2,41,,2,FLPS
P38159|ensembl_protein_id=ENSP00000359645|entry=RBMX_HUMAN|source=rbpdb|protein_name=RNA-binding,mRNA,,5,256,,3+,FLPS
P38398|ensembl_protein_id=ENSP00000418960|entry=BRCA1_HUMAN|source=pfam27|protein_name=Breast,ncRNA,,11,288,,3+,FLPS
P38919|ensembl_protein_id=ENSP00000497641|entry=IF4A3_HUMAN|source=pfam38|protein_name=Eukaryotic,mRNA,,1,8,,1,FLPS
P38935|ensembl_protein_id=ENSP00000255078|entry=SMBP2_HUMAN|source=pfam27;pfam38|protein_name=DNA-binding,tRNA,,6,174,,3+,FLPS
P40429|ensembl_protein_id=ENSP00000375730|entry=RL13A_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,2,38,,2,FLPS
P41091|ensembl_protein_id=ENSP00000253039|entry=IF2G_HUMAN|source=pfam27|protein_name=Eukaryotic,tRNA,,2,53,,2,FLPS
P41214|ensembl_protein_id=ENSP00000271764|entry=EIF2D_HUMAN|source=pfam27|protein_name=Eukaryotic,tRNA,,3,49,,3+,FLPS
P41250|ensembl_protein_id=ENSP00000373918|entry=GARS_HUMAN|source=pfam27|protein_name=Glycine--tRNA,tRNA,,2,59,,2,FLPS
P41252|ensembl_protein_id=ENSP00000406448|entry=SYIC_HUMAN|source=pfam27|protein_name=Isoleucine--tRNA,tRNA,,2,11,,2,FLPS
P42285|ensembl_protein_id=ENSP00000230640|entry=MTREX_HUMAN|source=pfam27|protein_name=Exosome,diverse,,1,12,,1,FLPS
P42694|ensembl_protein_id=ENSP00000351524|entry=HELZ_HUMAN|source=rbpdb|protein_name=ATP-dependent,mRNA,,16,432,,3+,FLPS
P42696|ensembl_protein_id=ENSP00000386226|entry=RBM34_HUMAN|source=pfam38|protein_name=RNA-binding,mRNA,,4,45,,3+,FLPS
P42704|ensembl_protein_id=ENSP00000260665|entry=LPPRC_HUMAN|source=pfam27|protein_name=Leucine-rich,mRNA,,6,92,,3+,FLPS
P42766|ensembl_protein_id=ENSP00000259469|entry=RL35_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,2,28,,2,FLPS
P43243|ensembl_protein_id=ENSP00000354346|entry=MATR3_HUMAN|source=rbpdb|protein_name=Matrin-3,mRNA,,11,361,,3+,FLPS
P46087|ensembl_protein_id=ENSP00000371858|entry=NOP2_HUMAN|source=pfam27|protein_name=28S,pre-rRNA,,6,223,,3+,FLPS
P46100|ensembl_protein_id=ENSP00000362441|entry=ATRX_HUMAN|source=pfam38|protein_name=Chromatin,unknown,,37,800,,3+,FLPS
P46199|ensembl_protein_id=ENSP00000378099|entry=IF2M_HUMAN|source=pfam27|protein_name=Translation,tRNA,,4,113,,3+,FLPS
P46777|ensembl_protein_id=ENSP00000359345|entry=RL5_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,3,40,,3+,FLPS
P46778|ensembl_protein_id=ENSP00000346027|entry=RL21_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,26,,1,FLPS
P46781|ensembl_protein_id=ENSP00000302896|entry=RS9_HUMAN|source=pfam27|protein_name=Small,ribosomal protein,,1,23,,1,FLPS
P46782|ensembl_protein_id=ENSP00000196551|entry=RS5_HUMAN|source=pfam27|protein_name=Small,ribosomal protein,,1,5,,1,FLPS
P47813|ensembl_protein_id=ENSP00000368927|entry=IF1AX_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,1,19,,1,FLPS
P47914|ensembl_protein_id=ENSP00000420673|entry=RL29_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,3,67,,3+,FLPS
P47974|ensembl_protein_id=ENSP00000282388|entry=TISD_HUMAN|source=pfam27|protein_name=mRNA,mRNA,,9,254,,3+,FLPS
P48200|ensembl_protein_id=ENSP00000258886|entry=IREB2_HUMAN|source=pfam27|protein_name=Iron-responsive,mRNA,,1,11,,1,FLPS
P49406|ensembl_protein_id=ENSP00000377486|entry=RM19_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,2,67,,2,FLPS
P49411|ensembl_protein_id=ENSP00000322439|entry=EFTU_HUMAN|source=pfam27|protein_name=Elongation,mRNA,,3,52,,3+,FLPS
P49450|ensembl_protein_id=ENSP00000336868|entry=CENPA_HUMAN|source=pfam38|protein_name=Histone,unknown,,2,71,,2,FLPS
P49588|ensembl_protein_id=ENSP00000261772|entry=SYAC_HUMAN|source=pfam27|protein_name=Alanine--tRNA,tRNA,,3,30,,3+,FLPS
P49589|ensembl_protein_id=ENSP00000278224|entry=SYCC_HUMAN|source=pfam27|protein_name=Cysteine--tRNA,tRNA,,4,86,,3+,FLPS
P49590|ensembl_protein_id=ENSP00000230771|entry=SYHM_HUMAN|source=pfam27|protein_name=Histidine--tRNA,tRNA,,1,18,,1,FLPS
P49642|ensembl_protein_id=ENSP00000350491|entry=PRI1_HUMAN|source=pfam27|protein_name=DNA,diverse,,5,77,,3+,FLPS
P49756|ensembl_protein_id=ENSP00000431150|entry=RBM25_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,10,416,,3+,FLPS
P49759|ensembl_protein_id=ENSP00000326830|entry=CLK1_HUMAN|source=pfam27|protein_name=Dual,mRNA,,4,72,,3+,FLPS
P49760|ensembl_protein_id=ENSP00000354856|entry=CLK2_HUMAN|source=pfam27|protein_name=Dual,mRNA,,3,161,,3+,FLPS
P49761|ensembl_protein_id=ENSP00000344112|entry=CLK3_HUMAN|source=pfam27|protein_name=Dual,mRNA,,3,157,,3+,FLPS
P49770|ensembl_protein_id=ENSP00000266126|entry=EI2BB_HUMAN|source=pfam27|protein_name=Translation,mRNA,,1,6,,1,FLPS
P49790|ensembl_protein_id=ENSP00000262077|entry=NU153_HUMAN|source=pfam27|protein_name=Nuclear,diverse,,16,523,,3+,FLPS
P49792|ensembl_protein_id=ENSP00000283195|entry=RBP2_HUMAN|source=pfam27|protein_name=E3,mRNA,,20,360,,3+,FLPS
P50750|ensembl_protein_id=ENSP00000362361|entry=CDK9_HUMAN|source=pfam27|protein_name=Cyclin-dependent,ncRNA,,1,34,,1,FLPS
P50914|ensembl_protein_id=ENSP00000379506|entry=RL14_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,124,,1,FLPS
P51114|ensembl_protein_id=ENSP00000307633|entry=FXR1_HUMAN|source=rbpdb|protein_name=RNA-binding,mRNA,,4,74,,3+,FLPS
P51116|ensembl_protein_id=ENSP00000250113|entry=FXR2_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,5,154,,3+,FLPS
P51508|ensembl_protein_id=ENSP00000341151|entry=ZNF81_HUMAN|source=pfam38|protein_name=Zinc,unknown,,1,11,,1,FLPS
P51513|ensembl_protein_id=ENSP00000438875|entry=NOVA1_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,2,101,,2,FLPS
P51531|ensembl_protein_id=ENSP00000265773|entry=SMCA2_HUMAN|source=pfam38|protein_name=SWI/SNF-related,unknown,,17,555,,3+,FLPS
P51608|ensembl_protein_id=ENSP00000301948|entry=MECP2_HUMAN|source=pfam27|protein_name=Methyl-CpG-binding,mRNA,,9,143,,3+,FLPS
P51814|ensembl_protein_id=ENSP00000585765|entry=ZNF41_HUMAN|source=pfam38|protein_name=Zinc,unknown,,2,85,,2,FLPS
P51825|ensembl_protein_id=ENSP00000378578|entry=AFF1_HUMAN|source=pfam27|protein_name=AF4/FMR2,mRNA,,16,572,,3+,FLPS
P51843|ensembl_protein_id=ENSP00000368253|entry=NR0B1_HUMAN|source=pfam27|protein_name=Nuclear,mRNA,,6,65,,3+,FLPS
P51991|ensembl_protein_id=ENSP00000408487|entry=ROA3_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,3,178,,3+,FLPS
P52272|ensembl_protein_id=ENSP00000325376|entry=HNRPM_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,7,421,,3+,FLPS
P52594|ensembl_protein_id=ENSP00000312059|entry=AGFG1_HUMAN|source=pfam27|protein_name=Arf-GAP,mRNA,,7,171,,3+,FLPS
P52597|ensembl_protein_id=ENSP00000338477|entry=HNRPF_HUMAN|source=pfam38|protein_name=Heterogeneous,mRNA,,1,21,,1,FLPS
P52756|ensembl_protein_id=ENSP00000343054|entry=RBM5_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,10,306,,3+,FLPS
P52815|ensembl_protein_id=ENSP00000333837|entry=RM12_HUMAN|source=pfam27;pfam38|protein_name=Large,ribosomal protein,,2,45,,2,FLPS
P52824|ensembl_protein_id=ENSP00000273814|entry=DGKQ_HUMAN|source=rbpdb|protein_name=Diacylglycerol,unknown,,10,272,,3+,FLPS
P53803|ensembl_protein_id=ENSP00000342889|entry=RPAB4_HUMAN|source=pfam27|protein_name=DNA-directed,mRNA,,1,33,,1,FLPS
P53999|ensembl_protein_id=ENSP00000426850|entry=TCP4_HUMAN|source=pfam27|protein_name=Activated,mRNA,,3,39,,3+,FLPS
P54136|ensembl_protein_id=ENSP00000231572|entry=SYRC_HUMAN|source=pfam27|protein_name=Arginine--tRNA,tRNA,,1,5,,1,FLPS
P54253|ensembl_protein_id=ENSP00000416360|entry=ATX1_HUMAN|source=pfam27|protein_name=Ataxin-1,mRNA,,7,162,,3+,FLPS
P54577|ensembl_protein_id=ENSP00000362576|entry=SYYC_HUMAN|source=pfam27|protein_name=Tyrosine--tRNA,tRNA,,2,11,,2,FLPS
P55010|ensembl_protein_id=ENSP00000376477|entry=IF5_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,6,77,,3+,FLPS
P55199|ensembl_protein_id=ENSP00000262809|entry=ELL_HUMAN|source=pfam38|protein_name=RNA,snRNA,,4,119,,3+,FLPS
P55265|ensembl_protein_id=ENSP00000357459|entry=DSRAD_HUMAN|source=pfam27|protein_name=Double-stranded,mRNA,,2,54,,2,FLPS
P55769|ensembl_protein_id=ENSP00000215956|entry=NH2L1_HUMAN|source=modomics|protein_name=NHP2-like,snRNA,,1,11,,1,FLPS
P55795|ensembl_protein_id=ENSP00000361927|entry=HNRH2_HUMAN|source=pfam27;pfam38|protein_name=Heterogeneous,mRNA,,3,110,,3+,FLPS
P55884|ensembl_protein_id=ENSP00000354125|entry=EIF3B_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,8,174,,3+,FLPS
P56182|ensembl_protein_id=ENSP00000417464|entry=RRP1_HUMAN|source=pfam27|protein_name=Ribosomal,pre-rRNA,,6,81,,3+,FLPS
P56192|ensembl_protein_id=ENSP00000262027|entry=SYMC_HUMAN|source=pfam27|protein_name=Methionine--tRNA,tRNA,,6,112,,3+,FLPS
P56270|ensembl_protein_id=ENSP00000443956|entry=MAZ_HUMAN|source=pfam27|protein_name=Myc-associated,unknown,,6,236,,3+,FLPS
P57052|ensembl_protein_id=ENSP00000383421|entry=RBM11_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,3,23,,3+,FLPS
P57081|ensembl_protein_id=ENSP00000381266|entry=WDR4_HUMAN|source=pfam27|protein_name=tRNA,tRNA,,3,57,,3+,FLPS
P57678|ensembl_protein_id=ENSP00000321706|entry=GEMI4_HUMAN|source=pfam27|protein_name=Gem-associated,snRNA,,2,29,,2,FLPS
P57721|ensembl_protein_id=ENSP00000383165|entry=PCBP3_HUMAN|source=pfam27|protein_name=Poly(rC)-binding,mRNA,,2,47,,2,FLPS
P57723|ensembl_protein_id=ENSP00000395030|entry=PCBP4_HUMAN|source=pfam27|protein_name=Poly(rC)-binding,mRNA,,3,73,,3+,FLPS
P57772|ensembl_protein_id=ENSP00000254730|entry=SELB_HUMAN|source=pfam27|protein_name=Selenocysteine-specific,tRNA,,4,73,,3+,FLPS
P60153|ensembl_protein_id=ENSP00000451565|entry=RNAS9_HUMAN|source=pfam27|protein_name=Inactive,unknown,,2,30,,2,FLPS
P60228|ensembl_protein_id=ENSP00000220849|entry=EIF3E_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,1,26,,1,FLPS
P60321|ensembl_protein_id=ENSP00000341021|entry=NANO2_HUMAN|source=pfam27|protein_name=Nanos,mRNA,,2,34,,2,FLPS
P60323|ensembl_protein_id=ENSP00000341992|entry=NANO3_HUMAN|source=pfam27|protein_name=Nanos,mRNA,,4,81,,3+,FLPS
P60842|ensembl_protein_id=ENSP00000463486|entry=IF4A1_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,1,18,,1,FLPS
P60900|ensembl_protein_id=ENSP00000261479|entry=PSA6_HUMAN|source=pfam27|protein_name=Proteasome,unknown,,1,6,,1,FLPS
P61011|ensembl_protein_id=ENSP00000216774|entry=SRP54_HUMAN|source=pfam27|protein_name=Signal,ncRNA,,2,104,,2,FLPS
P61129|ensembl_protein_id=ENSP00000386764|entry=ZC3H6_HUMAN|source=pfam27|protein_name=Zinc,unknown,,14,486,,3+,FLPS
P61218|ensembl_protein_id=ENSP00000403852|entry=RPAB2_HUMAN|source=pfam27|protein_name=DNA-directed,mRNA,,2,40,,2,FLPS
P61221|ensembl_protein_id=ENSP00000296577|entry=ABCE1_HUMAN|source=pfam27|protein_name=ATP-binding,ncRNA,,2,66,,2,FLPS
P61254|ensembl_protein_id=ENSP00000463784|entry=RL26_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,27,,1,FLPS
P61353|ensembl_protein_id=ENSP00000253788|entry=RL27_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,15,,1,FLPS
P61978|ensembl_protein_id=ENSP00000365458|entry=HNRPK_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,5,198,,3+,FLPS
P62081|ensembl_protein_id=ENSP00000385018|entry=RS7_HUMAN|source=pfam27|protein_name=Small,ribosomal protein,,1,23,,1,FLPS
P62241|ensembl_protein_id=ENSP00000379888|entry=RS8_HUMAN|source=pfam27|protein_name=Small,ribosomal protein,,2,51,,2,FLPS
P62266|ensembl_protein_id=ENSP00000296674|entry=RS23_HUMAN|source=pfam27|protein_name=Small,ribosomal protein,,1,14,,1,FLPS
P62269|ensembl_protein_id=ENSP00000403175|entry=RS18_HUMAN|source=pfam27|protein_name=Small,ribosomal protein,,1,37,,1,FLPS
P62306|ensembl_protein_id=ENSP00000266735|entry=RUXF_HUMAN|source=rbpdb|protein_name=Small,snRNA,,1,5,,1,FLPS
P62310|ensembl_protein_id=ENSP00000302160|entry=LSM3_HUMAN|source=pfam27|protein_name=U6,snRNA,,1,16,,1,FLPS
P62314|ensembl_protein_id=ENSP00000300413|entry=SMD1_HUMAN|source=pfam27;pfam38|protein_name=Small,snRNA,,1,23,,1,FLPS
P62316|ensembl_protein_id=ENSP00000342374|entry=SMD2_HUMAN|source=pfam38|protein_name=Small,snRNA,,3,40,,3+,FLPS
P62318|ensembl_protein_id=ENSP00000215829|entry=SMD3_HUMAN|source=pfam27|protein_name=Small,snRNA,,2,45,,2,FLPS
P62487|ensembl_protein_id=ENSP00000301788|entry=RPB7_HUMAN|source=pfam27|protein_name=DNA-directed,mRNA,,1,12,,1,FLPS
P62495|ensembl_protein_id=ENSP00000353741|entry=ERF1_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,2,16,,2,FLPS
P62633|ensembl_protein_id=ENSP00000410769|entry=CNBP_HUMAN|source=pfam27|protein_name=CCHC-type,mRNA,,2,133,,2,FLPS
P62750|ensembl_protein_id=ENSP00000389103|entry=RL23A_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,2,66,,2,FLPS
P62753|ensembl_protein_id=ENSP00000369757|entry=RS6_HUMAN|source=pfam27|protein_name=Small,ribosomal protein,,3,110,,3+,FLPS
P62826|ensembl_protein_id=ENSP00000446215|entry=RAN_HUMAN|source=pfam27|protein_name=GTP-binding,mRNA,,1,5,,1,FLPS
P62851|ensembl_protein_id=ENSP00000435096|entry=RS25_HUMAN|source=pfam27|protein_name=Small,ribosomal protein,,1,40,,1,FLPS
P62854|ensembl_protein_id=ENSP00000348849|entry=RS26_HUMAN|source=pfam27|protein_name=Small,ribosomal protein,,2,55,,2,FLPS
P62861|ensembl_protein_id=ENSP00000435370|entry=RS30_HUMAN|source=pfam27|protein_name=Ubiquitin-like,ribosomal protein,,2,22,,2,FLPS
P62888|ensembl_protein_id=ENSP00000428085|entry=RL30_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,5,,1,FLPS
P62891|ensembl_protein_id=ENSP00000355315|entry=RL39_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,6,,1,FLPS
P62906|ensembl_protein_id=ENSP00000363018|entry=RL10A_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,16,,1,FLPS
P62945|ensembl_protein_id=ENSP00000420821|entry=RS32_HUMAN|source=pfam27|protein_name=Small,ribosomal protein,,1,24,,1,FLPS
P62979|ensembl_protein_id=ENSP00000272317|entry=RS27A_HUMAN|source=pfam27|protein_name=Ubiquitin-ribosomal,ribosomal protein,,2,59,,2,FLPS
P62995|ensembl_protein_id=ENSP00000371626|entry=TRA2B_HUMAN|source=pfam27|protein_name=Transformer-2,mRNA,,2,182,,2,FLPS
P63162|ensembl_protein_id=ENSP00000306223|entry=RSMN_HUMAN|source=rbpdb|protein_name=Small,snRNA,,3,143,,3+,FLPS
P67809|ensembl_protein_id=ENSP00000361626|entry=YBOX1_HUMAN|source=pfam27|protein_name=Y-box-binding,mRNA,,7,122,,3+,FLPS
P68104|ensembl_protein_id=ENSP00000339053|entry=EF1A1_HUMAN|source=pfam27|protein_name=Elongation,tRNA,,1,31,,1,FLPS
P78316|ensembl_protein_id=ENSP00000405068|entry=NOP14_HUMAN|source=pfam27|protein_name=Nucleolar,pre-rRNA,,8,172,,3+,FLPS
P78317|ensembl_protein_id=ENSP00000315212|entry=RNF4_HUMAN|source=pfam38|protein_name=E3,unknown,,2,33,,2,FLPS
P78332|ensembl_protein_id=ENSP00000266022|entry=RBM6_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,15,432,,3+,FLPS
P78344|ensembl_protein_id=ENSP00000433664|entry=IF4G2_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,8,190,,3+,FLPS
P78362|ensembl_protein_id=ENSP00000349863|entry=SRPK2_HUMAN|source=pfam27|protein_name=SRSF,mRNA,,8,189,,3+,FLPS
P78563|ensembl_protein_id=ENSP00000015877|entry=RED1_HUMAN|source=modomics|protein_name=Double-stranded,mRNA,,5,76,,3+,FLPS
P79522|ensembl_protein_id=ENSP00000404669|entry=PRR3_HUMAN|source=pfam27|protein_name=Proline-rich,unknown,,2,121,,2,FLPS
