uniprot_accession	is_rbp	label_source
Q16630	True	master_direct
Q16633	False	
Q16635	False	
Q16637	True	master_direct
Q16643	False	
Q16644	False	
Q16647	False	
Q16649	False	
Q16650	False	
Q16651	False	
Q16653	False	
Q16654	False	
Q16655	False	
Q16656	False	
Q16658	False	
Q16659	False	
Q16661	False	
Q16663	False	
Q16665	False	
Q16666	False	
Q16667	False	
Q16670	True	gene_patch
Q16671	False	
Q16674	False	
Q16676	False	
Q16678	False	
Q16690	False	
Q16695	True	master_direct
Q16696	False	
Q16698	False	
Q16706	False	
Q16718	False	
Q16719	False	
Q16720	False	
Q16739	False	
Q16740	False	
Q16760	False	
Q16762	True	master_direct
Q16763	False	
Q16769	False	
Q16772	False	
Q16773	False	
Q16774	False	
Q16775	False	
Q16777	False	
Q16778	False	
Q16787	False	
Q16790	False	
Q16795	False	
Q16798	False	
Q16799	False	
Q16816	False	
Q16819	False	
Q16820	False	
Q16821	False	
Q16822	False	
Q16825	False	
Q16827	False	
Q16828	False	
Q16829	False	
Q16831	False	
Q16832	False	
Q16836	False	
Q16842	False	
Q16849	False	
Q16850	False	
Q16851	False	
Q16853	False	
Q16854	False	
Q16864	False	
Q16873	False	
Q16875	False	
Q16877	False	
Q16878	False	
Q16880	False	
Q16881	False	
Q16890	False	
Q16891	False	
Q17R31	False	
Q17R60	False	
Q17R89	False	
Q17R98	False	
Q17RB8	False	
Q17RD7	False	
Q17RS7	False	
Q17RW2	False	
Q17RY0	True	master_direct
Q18PE1	False	
Q19AV6	False	
Q19T08	False	
Q1EHB4	False	
Q1HG43	False	
Q1HG44	False	
Q1L5Z9	False	
Q1MSJ5	False	
Q1MX18	False	
Q1RMZ1	False	
Q1W6H9	False	
Q24JP5	False	
Q24JQ0	False	
Q27J81	False	
Q29980	False	
Q29983	False	
Q29RF7	False	
Q2HXU8	False	
Q2I0M4	False	
Q2I0M5	False	
Q2KHM9	False	
Q2KHN1	False	
Q2KHR2	False	
Q2KHT3	False	
Q2KHT4	False	
Q2LD37	False	
Q2M1K9	False	
Q2M1P5	False	
Q2M1V0	False	
Q2M1Z3	False	
Q2M2E3	False	
Q2M2I5	False	
Q2M2I8	False	
Q2M2Z5	False	
Q2M385	False	
Q2M389	False	
Q2M3C6	False	
Q2M3C7	False	
Q2M3G0	False	
Q2M3M2	False	
Q2M3R5	False	
Q2M3T9	False	
Q2M3X9	False	
Q2MKA7	False	
Q2MV58	False	
Q2NKJ3	False	
Q2NKQ1	False	
Q2NKX8	True	master_direct
Q2NL67	False	
Q2PPJ7	False	
Q2Q1W2	True	master_direct
Q2QGD7	False	
Q2T9J0	False	
Q2TAA5	False	
Q2TAC2	False	
Q2TAC6	False	
Q2TAK8	False	
Q2TAL6	False	
Q2TAL8	False	
Q2TAY7	False	
Q2TAZ0	False	
Q2TB10	False	
Q2TB18	False	
Q2TB90	False	
Q2TBA0	False	
Q2TBE0	True	master_direct
Q2UY09	False	
Q2V2M9	False	
Q2VIQ3	False	
Q2VPA4	False	
Q2VPB7	False	
Q2VPK5	True	master_direct
Q2VWA4	False	
Q2WEN9	False	
Q2WGJ6	False	
Q2WGJ9	True	master_direct
Q2Y0W8	False	
Q2YD98	False	
Q30154	False	
Q30201	False	
Q30KQ6	False	
Q32M45	False	
Q32M88	False	
Q32MK0	False	
Q32MQ0	False	
Q32MZ4	True	master_direct
Q32NB8	False	
Q32NC0	False	
Q32P28	False	
Q32P41	True	master_direct
Q32P44	False	
Q330K2	False	
Q33E94	False	
Q38SD2	False	
Q3B726	False	
Q3B7T1	False	
Q3B820	False	
Q3I5F7	False	
Q3KNS1	False	
Q3KNS6	False	
Q3KNT9	False	
Q3KNV8	False	
Q3KNW5	False	
Q3KP22	False	
Q3KP44	False	
Q3KP66	False	
Q3KQV3	False	
Q3KR16	False	
Q3KR37	False	
Q3KRA9	False	
Q3KRB8	False	
Q3L8U1	True	master_direct
Q3LHN2	False	
Q3LI59	False	
Q3LI64	False	
Q3LI66	False	
Q3LI67	False	
Q3LI70	False	
Q3LI72	False	
Q3LI76	False	
Q3LIE5	False	
Q3LXA3	False	
Q3MHD2	True	master_direct
Q3MII6	False	
Q3MIR4	False	
Q3MIT2	True	master_direct
Q3MJ16	False	
Q3MJ62	False	
Q3MUY2	False	
Q3SX64	False	
Q3SXM5	False	
Q3SXP7	False	
Q3SXY7	False	
Q3SXY8	False	
Q3SY00	False	
Q3SY46	False	
Q3SY56	False	
Q3SY69	False	
Q3SY77	False	
Q3SY84	False	
Q3SYB3	False	
Q3SYC2	False	
Q3SYF9	False	
Q3SYG4	False	
Q3T8J9	False	
Q3T906	False	
Q3V5L5	False	
Q3V6T2	False	
Q3YBM2	False	
Q3YBR2	False	
Q3YEC7	False	
Q3ZAQ7	False	
Q3ZCM7	False	
Q3ZCQ8	False	
Q401N2	False	
Q460N3	False	
Q460N5	True	master_direct
Q494R4	False	
Q494U1	False	
Q494V2	False	
Q495A1	False	
Q495C1	False	
Q495M3	False	
Q495M9	False	
Q495T6	False	
Q495W5	False	
Q496A3	False	
Q496F6	False	
Q496J9	False	
Q496M5	False	
Q49A17	False	
Q49A26	False	
Q49A88	False	
Q49AJ0	False	
Q49AM1	False	
Q49AN0	False	
Q49B96	False	
Q49MG5	False	
Q49MI3	False	
Q4AC94	False	
Q4ADV7	False	
Q4AE62	False	
Q4FZB7	False	
Q4G0J3	True	master_direct
Q4G0M1	False	
Q4G0N4	False	
Q4G0N8	False	
Q4G0P3	False	
Q4G0S4	False	
Q4G0U5	False	
Q4G0W2	False	
Q4G0X4	False	
Q4G0X9	False	
Q4G163	False	
Q4G176	False	
Q4J6C6	False	
Q4JDL3	False	
Q4KMG0	False	
Q4KMG9	False	
Q4KMP7	False	
Q4KMQ1	False	
Q4KMQ2	False	
Q4KWH8	False	
Q4L180	False	
Q4LDE5	False	
Q4LDG9	False	
Q4LDR2	False	
Q4LE39	False	
Q4U2R8	False	
Q4V328	False	
Q4V9L6	False	
Q4VC05	False	
Q4VC12	False	
Q4VC44	False	
Q4VCS5	False	
Q4VNC1	False	
Q4VXU2	True	master_direct
Q4ZG55	True	master_direct
Q4ZHG4	False	
Q4ZJI4	False	
Q502W6	False	
Q504Q3	True	master_direct
Q504T8	False	
Q504Y0	False	
Q504Y2	False	
Q52LG2	False	
Q52LJ0	True	master_direct
Q52LW3	False	
Q53EL6	True	master_direct
Q53EL9	False	
Q53EP0	False	
Q53ET0	False	
Q53EU6	False	
Q53EV4	False	
Q53EZ4	False	
Q53F19	True	master_direct
Q53F39	False	
Q53FA7	False	
Q53FD0	False	
Q53FP2	False	
Q53FT3	False	
Q53FV1	False	
Q53FZ2	False	
Q53G59	False	
Q53GD3	False	
Q53GG5	False	
Q53GI3	False	
Q53GL0	False	
Q53GL7	True	master_direct
Q53GQ0	False	
Q53GS7	False	
Q53GS9	True	master_direct
Q53GT1	False	
Q53H12	False	
Q53H47	False	
Q53H54	True	master_direct
Q53H76	False	
Q53H80	False	
Q53H82	False	
Q53H96	False	
Q53HC0	False	
Q53HC5	False	
Q53HC9	False	
Q53HI1	False	
Q53HL2	False	
Q53HV7	False	
Q53QV2	False	
Q53QZ3	False	
Q53R12	False	
Q53R41	True	master_direct
Q53RT3	False	
Q53S33	True	master_direct
Q53T94	False	
Q53TN4	False	
Q53TQ3	False	
Q53TS8	False	
Q562E7	False	
Q562F6	False	
Q567U6	False	
Q569H4	False	
Q569K4	False	
Q56A73	False	
Q56NI9	False	
Q56P03	False	
Q56P42	False	
Q56UN5	False	
Q56VL3	False	
Q587J8	False	
Q58A45	True	master_direct
Q58DX5	False	
Q58EX2	False	
Q58EX7	False	
Q58F21	False	
Q58FF7	False	
Q58HT5	False	
Q58WW2	False	
Q59EK9	False	
Q59H18	False	
Q5BJD5	False	
Q5BJF2	False	
Q5BJF6	False	
Q5BJH2	False	
Q5BJH7	False	
Q5BKX5	False	
Q5BKX6	False	
Q5BKX8	False	
Q5BKZ1	False	
Q5BN46	False	
Q5BVD1	False	
Q5C9Z4	True	master_direct
Q5CZC0	False	
Q5D0E6	True	gene_patch
Q5D1E8	True	master_direct
Q5D862	False	
Q5DID0	False	
Q5DX21	False	
Q5EB52	False	
Q5EBL4	False	
Q5EBL8	False	
Q5EBM0	False	
Q5EE01	False	
Q5EG05	False	
Q5F1R6	False	
Q5FBB7	False	
Q5FVE4	False	
Q5FWF4	True	master_direct
Q5FWF5	False	
Q5FYB1	False	
Q5GFL6	False	
Q5GH72	False	
Q5GH76	False	
Q5GLZ8	False	
Q5H8A4	False	
Q5H8C1	False	
Q5H9F3	False	
Q5H9I0	False	
Q5H9J7	False	
Q5H9L4	False	
Q5H9R7	False	
Q5H9S7	False	
Q5HYA8	False	
Q5HYI8	False	
Q5HYJ3	False	
Q5HYK3	False	
Q5HYK7	False	
Q5HYN5	False	
Q5HYW2	False	
Q5I7T1	False	
Q5IJ48	False	
Q5J8M3	False	
Q5J8X5	False	
Q5JPB2	False	
Q5JPE7	False	
Q5JPH6	False	
Q5JPI9	True	master_direct
Q5JQC9	False	
Q5JR59	False	
Q5JR98	False	
Q5JRA6	False	
Q5JRX3	False	
Q5JS13	False	
Q5JSH3	False	
Q5JSL3	False	
Q5JSP0	False	
Q5JST6	False	
Q5JSZ5	False	
Q5JT25	False	
Q5JTC6	False	
Q5JTD0	False	
Q5JTH9	True	master_direct
Q5JTJ3	False	
Q5JTV8	False	
Q5JTW2	False	
Q5JTY5	False	
Q5JTZ9	True	master_direct
Q5JU85	False	
Q5JUK2	False	
Q5JUK3	False	
Q5JVF3	False	
Q5JVL4	False	
Q5JVS0	True	master_direct
Q5JW98	False	
Q5JWF2	False	
Q5JX71	False	
Q5JXC2	False	
Q5JY77	False	
Q5JZY3	False	
Q5K4E3	False	
Q5K4L6	False	
Q5K651	False	
Q5KSL6	False	
Q5KU26	False	
Q5M775	False	
Q5M7Z0	False	
Q5M8T2	False	
Q5M9N0	False	
Q5MIZ7	False	
Q5MJ10	False	
Q5MJ70	False	
Q5MNZ6	False	
Q5MNZ9	False	
Q5MY95	False	
Q5NDL2	False	
Q5NUL3	False	
Q5PRF9	True	master_direct
Q5PSV4	False	
Q5QGS0	False	
Q5QGT7	False	
Q5QGZ9	False	
Q5QJE6	True	master_direct
Q5QJU3	False	
Q5QNW6	False	
Q5QP82	False	
Q5R372	False	
Q5R3F8	False	
Q5R3K3	False	
Q5RHP9	False	
Q5RI15	False	
Q5RKV6	True	master_direct
Q5RL73	True	master_direct
Q5S007	False	
Q5SGD2	False	
Q5SNT2	False	
Q5SQ64	False	
Q5SQI0	False	
Q5SQN1	False	
Q5SQQ9	False	
Q5SR56	False	
Q5SRE5	False	
Q5SRE7	False	
Q5SRR4	False	
Q5SSG8	False	
Q5SSJ5	False	
Q5SSQ6	False	
Q5ST30	True	master_direct
Q5SVS4	False	
Q5SW24	False	
Q5SW79	False	
Q5SW96	False	
Q5SWA1	False	
Q5SXH7	False	
Q5SXM2	False	
Q5SXM8	False	
Q5SY16	True	master_direct
Q5SY80	False	
Q5SYB0	False	
Q5SYC1	False	
Q5SZK8	False	
Q5SZL2	False	
Q5SZQ8	True	master_direct
Q5T011	False	
Q5T0F9	False	
Q5T0J7	False	
Q5T0N1	False	
Q5T0N5	False	
Q5T0T0	False	
Q5T0W9	False	
Q5T124	False	
Q5T160	True	gene_patch
Q5T197	False	
Q5T1B0	False	
Q5T1C6	False	
Q5T1H1	False	
Q5T1M5	False	
Q5T1R4	False	
Q5T1V6	True	master_direct
Q5T200	True	master_direct
Q5T230	False	
Q5T280	True	master_direct
Q5T2D2	False	
Q5T2D3	False	
Q5T2R2	False	
Q5T2S8	False	
Q5T2T1	False	
Q5T2W1	False	
Q5T3F8	False	
Q5T3J3	False	
Q5T3U5	False	
Q5T440	False	
Q5T442	False	
Q5T447	False	
Q5T481	True	master_direct
Q5T4B2	False	
Q5T4D3	False	
Q5T4F4	False	
Q5T4F7	False	
Q5T4S7	False	
Q5T4T6	False	
Q5T4W7	False	
Q5T5A4	False	
Q5T5A8	False	
Q5T5B0	False	
Q5T5C0	False	
Q5T5P2	False	
Q5T5U3	False	
Q5T5X7	False	
Q5T5Y3	False	
Q5T601	False	
Q5T619	True	master_direct
Q5T655	False	
Q5T686	False	
Q5T6F0	False	
Q5T6F2	True	master_direct
Q5T6S3	False	
Q5T6V5	False	
Q5T6X5	False	
Q5T700	False	
Q5T749	False	
Q5T751	False	
Q5T752	False	
Q5T753	False	
Q5T754	False	
Q5T7B8	False	
Q5T7M4	False	
Q5T7N3	False	
Q5T7P2	False	
Q5T7P3	False	
Q5T7P8	False	
Q5T7V8	False	
Q5T7W0	False	
Q5T7W7	False	
Q5T848	False	
Q5T890	True	master_direct
Q5T8A7	False	
Q5T8D3	False	
Q5T8I9	True	master_direct
Q5T8P6	True	master_direct
Q5T9A4	False	
Q5T9C2	False	
Q5T9G4	False	
Q5T9L3	False	
Q5TA31	False	
Q5TA45	True	master_direct
Q5TA50	False	
Q5TA76	False	
Q5TA77	False	
Q5TA78	False	
Q5TA79	False	
Q5TA81	False	
Q5TA82	False	
Q5TA89	False	
Q5TAB7	False	
Q5TAP6	True	master_direct
Q5TAQ9	False	
Q5TAT6	False	
Q5TAX3	True	master_direct
Q5TB30	False	
Q5TB80	False	
Q5TBA9	False	
Q5TBB1	True	master_direct
Q5TC82	True	master_direct
Q5TCH4	False	
Q5TCM9	False	
Q5TCQ9	False	
Q5TCS8	False	
Q5TCX8	False	
Q5TCY1	False	
Q5TCZ1	False	
Q5TD94	False	
Q5TD97	False	
Q5TDH0	False	
Q5TEC6	True	master_direct
Q5TEJ8	False	
Q5TEU4	False	
Q5TGU0	False	
Q5TGY3	False	
Q5TGZ0	False	
Q5THJ4	False	
Q5THR3	False	
Q5TIA1	False	
Q5TID7	False	
Q5TKA1	False	
Q5TZA2	False	
Q5TZF3	False	
Q5U5Q3	True	master_direct
Q5U5X0	False	
Q5U5Z8	False	
Q5U651	False	
Q5UCC4	False	
Q5UE93	False	
Q5UIP0	False	
Q5VIR6	False	
Q5VSL9	False	
Q5VST6	False	
Q5VST9	False	
Q5VSY0	False	
Q5VT06	False	
Q5VT25	False	
Q5VT52	False	
Q5VT66	False	
Q5VT99	False	
Q5VTB9	False	
Q5VTD9	False	
Q5VTE6	True	master_direct
Q5VTJ3	False	
Q5VTR2	False	
Q5VTT2	False	
Q5VTT5	False	
Q5VTY9	False	
Q5VU43	False	
Q5VU57	False	
Q5VUA4	False	
Q5VUB5	False	
Q5VUG0	True	master_direct
Q5VUM1	False	
Q5VV41	False	
Q5VV42	True	master_direct
Q5VV43	False	
Q5VV63	False	
Q5VV67	True	master_direct
Q5VVJ2	False	
Q5VVQ6	False	
Q5VVX9	False	
Q5VVY1	False	
Q5VW32	False	
Q5VW36	False	
Q5VW38	False	
Q5VWC8	False	
Q5VWG9	False	
Q5VWJ9	False	
Q5VWK5	False	
Q5VWN6	False	
Q5VWP2	False	
Q5VWP3	False	
Q5VWQ0	False	
Q5VWQ8	False	
Q5VWT5	False	
Q5VWX1	True	master_direct
Q5VWZ2	False	
Q5VX71	False	
Q5VXI9	False	
Q5VXU9	False	
Q5VY09	False	
Q5VY43	False	
Q5VY80	False	
Q5VYJ5	False	
Q5VYK3	False	
Q5VYS8	True	master_direct
Q5VYX0	False	
Q5VYY2	False	
Q5VZ89	False	
Q5VZE5	False	
Q5VZF2	True	master_direct
Q5VZK9	False	
Q5VZL5	False	
Q5VZM2	False	
Q5VZV1	False	
Q5VZY2	False	
Q5W041	False	
Q5W0B1	True	master_direct
Q5W0Q7	False	
Q5W0Z9	False	
Q5W111	False	
Q5W5X9	False	
Q5XG87	True	master_direct
Q5XKE5	False	
Q5XKL5	False	
Q5XKP0	False	
Q5XKR4	False	
Q5XLA6	False	
Q5XPI4	False	
Q5XUX0	False	
Q5XXA6	False	
Q5ZPR3	False	
Q60I27	False	
Q63HK5	False	
Q63HN8	False	
Q63HQ0	False	
Q63HQ2	False	
Q63HR2	False	
Q63ZY3	False	
Q63ZY6	False	
Q641Q2	False	
Q643R3	False	
Q64LD2	False	
Q658P3	False	
Q659A1	False	
Q659C4	True	master_direct
Q66GS9	False	
Q66K64	False	
Q66K74	False	
Q66K79	False	
Q66K80	False	
Q66K89	False	
Q66PJ3	True	master_direct
Q674R7	False	
Q674X7	False	
Q676U5	False	
Q67FW5	False	
Q684P5	False	
Q685J3	False	
Q687X5	False	
Q68CJ6	False	
Q68CJ9	False	
Q68CK6	False	
Q68CP4	False	
Q68CP9	False	
Q68CQ1	False	
Q68CQ4	False	
Q68CQ7	False	
Q68CZ1	False	
Q68CZ2	False	
Q68CZ6	False	
Q68D06	True	master_direct
Q68D10	False	
Q68D42	False	
Q68D85	False	
Q68D86	False	
Q68D91	False	
Q68DA7	False	
Q68DC2	False	
Q68DD2	False	
Q68DE3	False	
Q68DK2	False	
Q68DK7	False	
Q68DQ2	False	
Q68DV7	False	
Q68DX3	False	
Q68E01	False	
Q68EA5	False	
Q68EM7	False	
Q68EN5	False	
Q68G74	False	
Q68G75	False	
Q68J44	False	
Q69383	False	
Q69384	False	
Q693B1	False	
Q695T7	False	
Q69YG0	False	
Q69YH5	False	
Q69YI7	False	
Q69YN4	True	master_direct
Q69YQ0	False	
Q6A162	False	
Q6A163	False	
Q6AI14	False	
Q6AI39	False	
Q6AWC2	False	
Q6AZY7	False	
Q6AZZ1	False	
Q6B0I6	False	
Q6B8I1	False	
Q6BAA4	False	
Q6BCY4	False	
Q6BDI9	False	
Q6BDS2	False	
Q6DD88	False	
Q6DHV7	False	
Q6DJT9	False	
Q6DKI2	False	
Q6DKI7	False	
Q6DKJ4	False	
Q6DKK2	False	
Q6DN03	False	
Q6DN12	False	
Q6DN14	False	
Q6DN72	False	
Q6DN90	False	
Q6DRA6	False	
Q6DT37	False	
Q6E0U4	False	
Q6E213	False	
Q6ECI4	False	
Q6EEV6	False	
Q6EIG7	False	
Q6EMB2	False	
Q6EMK4	False	
Q6F5E8	False	
Q6FHJ7	False	
Q6FI13	False	
Q6FI81	False	
Q6FIF0	False	
Q6GMR7	False	
Q6GMV2	False	
Q6GPH4	False	
Q6GPH6	False	
Q6GQQ9	False	
Q6GTS8	False	
Q6GTX8	False	
Q6GYQ0	False	
Q6H3X3	False	
Q6H8Q1	False	
Q6HA08	False	
Q6I9Y2	True	master_direct
Q6IA17	False	
Q6IA69	False	
Q6IA86	False	
Q6IAA8	False	
Q6IB77	False	
Q6IBS0	False	
Q6IBW4	False	
Q6IC98	False	
Q6ICB0	False	
Q6ICB4	False	
Q6ICG8	False	
Q6ICL3	False	
Q6ICL7	False	
Q6IE81	False	
Q6IEG0	True	master_direct
Q6IMI6	False	
Q6IMN6	False	
Q6IN84	True	master_direct
Q6IN85	False	
Q6IPM2	False	
Q6IPU0	False	
Q6IQ16	False	
Q6IQ19	False	
Q6IQ20	False	
Q6IQ22	False	
Q6IQ23	False	
Q6IQ26	False	
Q6IQ49	False	
Q6IQ55	False	
Q6IS24	False	
Q6ISB3	False	
Q6ISU1	False	
Q6IWH7	False	
Q6J4K2	False	
Q6J9G0	False	
Q6JBY9	False	
Q6JQN1	False	
Q6K0P9	False	
Q6KB66	False	
Q6KC79	False	
Q6KCM7	False	
Q6KF10	False	
Q6L8G4	False	
Q6L8G8	False	
Q6L8G9	False	
Q6L8H1	False	
Q6L8H2	False	
Q6L8H4	False	
Q6L8Q7	True	master_direct
Q6L9W6	False	
Q6MZM0	False	
Q6MZP7	False	
Q6MZQ0	False	
Q6N021	False	
Q6N022	False	
Q6N043	False	
Q6N069	False	
Q6N075	False	
Q6NS38	False	
Q6NSI4	False	
Q6NSJ0	False	
Q6NSJ5	False	
Q6NSW7	False	
Q6NT16	False	
Q6NT55	False	
Q6NT76	False	
Q6NTE8	False	
Q6NTF7	True	master_direct
Q6NTF9	False	
Q6NUI2	False	
Q6NUI6	False	
Q6NUJ2	False	
Q6NUJ5	False	
Q6NUK1	False	
Q6NUN0	False	
Q6NUN9	False	
Q6NUP7	False	
Q6NUQ1	False	
Q6NUS6	False	
Q6NUS8	False	
Q6NUT2	False	
Q6NUT3	False	
Q6NVH7	False	
Q6NVU6	False	
Q6NVY1	False	
Q6NW34	False	
Q6NW40	False	
Q6NWY9	True	gene_patch
Q6NX45	False	
Q6NXG1	True	master_direct
Q6NXR0	False	
Q6NXS1	False	
Q6NXT2	False	
Q6NXT4	False	
Q6NXT6	False	
Q6NYC1	False	
Q6NYC8	False	
Q6NZ36	False	
Q6NZ67	False	
Q6NZI2	True	master_direct
Q6NZY4	False	
Q6NZY7	False	
Q6P050	False	
Q6P087	True	master_direct
Q6P0N0	False	
Q6P0Q8	False	
Q6P158	True	master_direct
Q6P179	False	
Q6P1A2	False	
Q6P1J6	False	
Q6P1J9	False	
Q6P1K1	False	
Q6P1K2	False	
Q6P1L5	False	
Q6P1L6	False	
Q6P1M0	False	
Q6P1M3	False	
Q6P1N0	False	
Q6P1N9	False	
Q6P1Q0	False	
Q6P1Q9	True	master_direct
Q6P1R4	True	gene_patch
Q6P1S2	False	
Q6P1W5	False	
Q6P1X5	False	
Q6P2C8	False	
Q6P2D0	True	master_direct
Q6P2D8	False	
Q6P2E9	True	master_direct
Q6P2H3	False	
Q6P2H8	False	
Q6P2M8	False	
Q6P2P2	False	
Q6P2Q9	True	master_direct
Q6P3S1	False	
Q6P3W2	False	
Q6P3W7	False	
Q6P461	False	
Q6P4A8	False	
Q6P4F1	False	
Q6P4F2	False	
Q6P4F7	False	
Q6P4H8	False	
Q6P4I2	False	
Q6P4Q7	False	
Q6P4R8	False	
Q6P531	False	
Q6P587	False	
Q6P589	False	
Q6P597	False	
Q6P5Q4	False	
Q6P5S7	False	
Q6P5W5	False	
Q6P5X5	False	
Q6P5Z2	False	
Q6P6C2	True	master_direct
Q6P988	False	
Q6P9A2	False	
Q6P9B6	False	
Q6P9B9	True	master_direct
Q6P9F0	False	
Q6P9F5	False	
Q6P9F7	False	
Q6P9G9	False	
Q6P9H4	False	
Q6PCB0	False	
Q6PCB6	False	
Q6PCB7	False	
Q6PCB8	False	
Q6PCD5	False	
Q6PCE3	False	
Q6PCT2	False	
Q6PD62	False	
Q6PD74	False	
Q6PEW1	False	
Q6PEX3	False	
Q6PEY1	False	
Q6PEY2	False	
Q6PF05	False	
Q6PF06	True	master_direct
Q6PF18	False	
Q6PFW1	False	
Q6PGN9	False	
Q6PGP7	False	
Q6PGQ7	False	
Q6PH85	False	
Q6PHR2	False	
Q6PHW0	False	
Q6PI25	False	
Q6PI26	True	master_direct
Q6PI48	False	
Q6PI77	False	
Q6PI78	False	
Q6PI98	False	
Q6PID8	False	
Q6PIF2	False	
Q6PIF6	False	
Q6PIJ6	False	
Q6PIL6	False	
Q6PIU1	False	
Q6PIU2	False	
Q6PIV2	False	
Q6PIW4	False	
Q6PIY7	True	master_direct
Q6PIZ9	False	
Q6PJ21	False	
Q6PJ61	False	
Q6PJ69	False	
Q6PJF5	False	
Q6PJG2	False	
Q6PJG6	False	
Q6PJG9	False	
Q6PJI9	False	
Q6PJP8	False	
Q6PJT7	True	master_direct
Q6PJW8	False	
Q6PKC3	False	
Q6PKG0	True	master_direct
Q6PKX4	False	
Q6PL18	False	
Q6PL24	False	
Q6PL45	False	
Q6PML9	False	
Q6PRD1	False	
Q6PRD7	False	
Q6PUV4	False	
Q6PXP3	False	
Q6Q0C0	False	
Q6Q0C1	False	
Q6Q4G3	False	
Q6Q759	False	
Q6Q788	False	
Q6QHC5	False	
Q6QHF9	False	
Q6QHK4	False	
Q6QN14	False	
Q6QNK2	False	
Q6QNY0	False	
Q6QNY1	False	
Q6R327	False	
Q6R6M4	False	
Q6RFH5	False	
Q6RFH8	False	
Q6RI45	False	
Q6RVD6	False	
Q6RW13	False	
Q6S5L8	False	
Q6S8J3	False	
Q6S9Z5	False	
Q6SA08	False	
Q6SJ93	False	
Q6SPF0	False	
Q6STE5	False	
Q6SZW1	False	
Q6T4R5	False	
Q6TCH4	False	
Q6TCH7	False	
Q6TFL4	False	
Q6TGC4	False	
Q6U736	False	
Q6U7Q0	False	
Q6U841	False	
Q6UB28	False	
Q6UB35	False	
Q6UB98	False	
Q6UB99	False	
Q6ULP2	False	
Q6UN15	False	
Q6UUV7	False	
Q6UUV9	False	
Q6UVJ0	False	
Q6UVK1	False	
Q6UVM3	False	
Q6UVW9	False	
Q6UVY6	False	
Q6UW15	False	
Q6UW56	False	
Q6UW60	False	
Q6UW63	False	
Q6UW68	False	
Q6UW78	False	
Q6UW88	False	
Q6UWB1	False	
Q6UWB4	False	
Q6UWE0	False	
Q6UWF3	False	
Q6UWI2	False	
Q6UWJ1	False	
Q6UWK7	False	
Q6UWL6	False	
Q6UWN5	False	
Q6UWP2	False	
Q6UWP7	False	
Q6UWR7	False	
Q6UWU4	False	
Q6UWV6	False	
Q6UWW8	False	
Q6UWY0	False	
Q6UWY2	False	
Q6UWZ7	False	
Q6UX01	False	
Q6UX04	True	master_direct
Q6UX06	False	
Q6UX15	False	
Q6UX27	False	
Q6UX34	False	
Q6UX39	False	
Q6UX40	False	
Q6UX41	False	
Q6UX46	False	
Q6UX53	False	
Q6UX65	False	
Q6UX71	False	
Q6UX98	False	
Q6UXB2	False	
Q6UXB4	False	
Q6UXB8	False	
Q6UXD5	False	
Q6UXF1	False	
Q6UXG2	False	
Q6UXG3	False	
Q6UXG8	False	
Q6UXH0	False	
Q6UXH1	False	
Q6UXH8	False	
Q6UXI9	False	
Q6UXK2	False	
Q6UXL0	False	
Q6UXN8	False	
Q6UXN9	False	
Q6UXS9	False	
Q6UXT8	False	
Q6UXV0	False	
Q6UXV4	False	
Q6UXX9	False	
Q6UXY1	False	
Q6UXZ0	False	
Q6UXZ3	False	
Q6UXZ4	False	
Q6UY09	False	
Q6UY14	False	
Q6V0I7	False	
Q6V0L0	False	
Q6V1P9	False	
Q6V1X1	False	
Q6VAB6	False	
Q6VB84	False	
Q6VEQ5	False	
Q6VMQ6	False	
Q6VN20	False	
Q6VVB1	False	
Q6VVX0	False	
Q6VY07	False	
Q6W0C5	False	
Q6W2J9	False	
Q6W4X9	False	
Q6W5P4	False	
Q6WCQ1	False	
Q6WKZ4	False	
Q6WN34	False	
Q6WRI0	False	
Q6X4U4	False	
Q6X4W1	False	
Q6XD76	False	
Q6XE24	True	master_direct
Q6XPS3	False	
Q6XQN6	False	
Q6XR72	False	
Q6XUX3	False	
Q6XYQ8	False	
Q6XZB0	False	
Q6XZF7	False	
Q6Y1H2	False	
Q6Y288	False	
Q6Y7W6	False	
Q6YBV0	False	
Q6YHK3	False	
Q6YHU6	False	
Q6YN16	False	
Q6YP21	False	
Q6ZMB0	False	
Q6ZMC9	False	
Q6ZMG9	False	
Q6ZMH5	False	
Q6ZMI0	False	
Q6ZMI3	False	
Q6ZMJ2	False	
Q6ZMJ4	False	
Q6ZMM2	False	
Q6ZMN7	False	
Q6ZMP0	False	
Q6ZMQ8	False	
Q6ZMR5	False	
Q6ZMS7	True	master_direct
Q6ZMT1	False	
Q6ZMT4	False	
Q6ZMU5	False	
Q6ZMY3	False	
Q6ZMZ0	False	
Q6ZMZ3	False	
Q6ZN04	True	master_direct
Q6ZN16	False	
Q6ZN17	True	master_direct
Q6ZN18	False	
Q6ZN30	False	
Q6ZN44	False	
Q6ZN54	False	
Q6ZN55	False	
Q6ZN57	False	
Q6ZN66	False	
Q6ZNA4	False	
Q6ZNB7	False	
Q6ZNC8	False	
Q6ZNE5	False	
Q6ZNE9	False	
Q6ZNG0	False	
Q6ZNH5	True	master_direct
