uniprot_accession,uniprot_length,rnaprimaryclass,method,cluster_pam_k2,cluster_hierarchical_k2,cluster_pam_k3,cluster_hierarchical_k3,cluster_pam_k4,cluster_hierarchical_k4,cluster_pam_k5,cluster_hierarchical_k5,cluster_pam_k6,cluster_hierarchical_k6,cluster_hdbscan,hdbscan_confidence
Q75QN2,995.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E5RK86,108.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UFF9,292.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E5RJI7,147.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6IS14,154.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E5RJZ9,265.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P49756,843.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
E9PJD9,91.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E9PJG9,54.0,ncRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9UHX1,559.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
E9PIF2,835.0,pre-rRNA,SEG_intermediate,1,2,0,2,3,2,3,2,3,3,1,1.0
E9PRK2,241.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BZE2,481.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q16560,246.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0YD25,96.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A1L020,520.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
E9PN81,247.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H0A0,1025.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E9PMM9,218.0,ribosomal protein,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
E9PL19,596.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
E9PL09,231.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P29692,281.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P78344,907.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y2W1,955.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
H0YDK8,900.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
P13489,461.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96HW7,963.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P62851,125.0,ribosomal protein,SEG_intermediate,0,2,2,2,3,2,3,2,3,3,-1,0.0
E9PKU4,235.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P62861,133.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P08240,638.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P62277,151.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q7L2H7,374.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E9PQK6,123.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E9PI14,86.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8N9N8,165.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q14498,530.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
A0ACM8QBP7,382.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q12872,951.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q96CB9,384.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5VTE6,544.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P21399,889.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8ND04,991.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P51513,507.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
A0A0C4DGG8,1043.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
Q86Y79,214.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F5H1K3,237.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IWX8,916.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q96HJ9,113.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96FC9,970.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BZJ0,848.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F5GYR3,275.0,pre-rRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.7690614663859078
Q15233,471.0,ncRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q8N1W1,1705.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q99717,465.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y4C8,960.0,pre-rRNA,SEG_intermediate,0,2,0,2,3,2,3,2,3,3,-1,0.0
H0YG84,90.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O15226,690.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O60942,597.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
H0YGD3,207.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UPS6,1966.0,ncRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
H0YGG4,152.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O60522,2096.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0YGJ7,106.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P56270,477.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
Q7Z5Q1,589.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.4532356884063795
O95453,639.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y5A9,579.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.7075306418172871
Q9NP64,241.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q9Y2P0,537.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0YGT4,134.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q2VIR3,472.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0YGW8,298.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q13360,481.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IYX4,353.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F8VQP2,1073.0,mRNA,SEG_intermediate,0,2,1,2,3,2,3,2,3,3,-1,0.0
O75123,536.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5JTH9,1297.0,pre-rRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.49851428617151633
P62826,216.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0YH84,186.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A0G2JKY3,1061.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F8VZA0,365.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O43716,136.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UIF9,1905.0,ncRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q07020,188.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F8VZY7,263.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A0B4J254,67.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0YHU8,144.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P86452,979.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F8VU11,892.0,snRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
H0YI55,253.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F8VS19,96.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F8VXY6,228.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
P00973,400.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0YIP0,219.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y6G3,142.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F8VP89,275.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5GAN4,147.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
G3V2H6,54.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
G3V2M5,61.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
G3V2P5,207.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O15037,678.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.9595162934472377
A0A0A0MTQ0,185.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9GZT3,109.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
G3V3F2,158.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q13243,272.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
G3V414,235.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P60153,205.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9HCK8,2581.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
A0A0C4DGK8,146.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
G3V529,816.0,pre-rRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
G3V5I6,420.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
G3V5U1,153.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
G3V5X7,2519.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0YKX1,171.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IZ73,545.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0YLQ7,131.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0YM60,36.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0YMF4,112.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0YMJ6,179.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0YN88,136.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H3BM89,333.0,ribosomal protein,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
H3BMQ2,146.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H6T0,727.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,1.0
A8K979,691.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H3BN59,261.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q12788,808.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H3BNJ4,201.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q14137,746.0,pre-rRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,1,0.7398295521396113
H3BPD0,197.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H3BPE7,527.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,1,-1,0.0
H3BPG5,128.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q96F86,508.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A5YKK6,2376.0,mRNA,SEG_intermediate,0,2,0,2,3,2,3,2,3,3,-1,0.0
H3BQK0,484.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y2V2,147.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H3BSB3,131.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H3BSG4,173.0,tRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
H3BSW6,586.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P61970,127.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H3BTT8,252.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
D6RA96,785.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BUB4,502.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H3BUK8,54.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96J87,481.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
I3L0N7,115.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
I3L1L6,617.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
I3L1N3,78.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96SZ4,780.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q92667,903.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
I3L397,146.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
I3L3C4,158.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6P2Q9,2335.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A140TA76,344.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
I3L4V1,148.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A6NM28,416.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
J3KRL2,102.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
D3DTZ5,76.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O14730,519.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
J3KSP2,21.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96QE5,360.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P0CB38,370.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
J3QKW2,183.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
J3QL05,130.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
J3QL17,468.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P60842,406.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
J3QLD1,290.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P61254,145.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
J3QQT2,171.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
J3QQT9,34.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
J3QQZ8,52.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
J3QR28,271.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
J3QRD6,70.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y3E5,179.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y3U8,105.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
J3QS41,1943.0,mRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
K7EIJ1,223.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9C0B9,1178.0,unknown,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
K7EIU6,117.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A8MQ14,1090.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
K7EJ78,129.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q15029,972.0,tRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.8089334508157769
K7EJB9,349.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
O95707,220.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
K7EK40,64.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
D6W5Y5,297.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
K7EKC9,86.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
K7EKH9,261.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O00411,1230.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
K7EL49,112.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
K7EL95,136.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
K7ELC4,79.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BTD8,480.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
Q9H840,131.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
K7ENA8,289.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NXH9,659.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
K7EPB9,110.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
K7EPH2,378.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UKJ3,1502.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q14587,947.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
K7EQP2,53.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
K7ER00,548.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
K7ERG4,78.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
M0QXD5,236.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O00267,1087.0,mRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
M0QXG5,101.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P39019,145.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y4Z0,139.0,snRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
M0QY97,910.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
M0QYX4,139.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
M0QZ34,200.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
M0QZ76,72.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
M0QZC5,118.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q92979,244.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9ULX6,646.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
M0R050,197.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A6NNF4,616.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
M0R117,154.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P0DKX0,622.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
M0R1H0,178.0,snoRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q15717,326.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
M0R226,184.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
G5E9R9,263.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NW07,568.0,unknown,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
M0R2C6,588.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P62857,69.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9GZY0,626.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
M0R2S1,138.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8WTR7,871.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P08621,437.0,snRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
Q9Y230,463.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
R4GMQ7,143.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
R4GMW4,75.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A6NHQ2,334.0,snoRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
R4GMX9,53.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96T37,977.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
R4GNH1,168.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UKT8,454.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5TEC6,136.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96B70,501.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A6NFI3,1004.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q96EH8,262.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A024R214,626.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A087WUV0,522.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A087WVF4,1798.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q9Y2R4,599.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q86XI8,627.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q3SXZ3,478.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A024RCN4,479.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A087WYR5,438.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O94761,1208.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A087X0J2,248.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A0D9SF53,733.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
S4R469,234.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A0D9SFM0,1687.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A1W2PPH5,198.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A286YFD1,2093.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A2R8Y4L2,320.0,mRNA,SEG_intermediate,0,2,2,2,3,2,3,2,3,3,-1,0.0
Q9HBD4,1679.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
A0A2R8Y6W8,807.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q14839,1912.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q9BYX4,1025.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A6NKG5,1358.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9ULG1,1556.0,unknown,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
P38919,411.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q99608,321.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.41207592494635875
A0A494C0I1,1111.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
