protein_id,protein_length,cluster_id,n_lcr,lcr_residues,mean_lcr_length,coverage,multiplicity_cat,pos__domain_intrinsic,pos__domain_edge,pos__domain_adjacent,pos__interdomain_linker,pos__distal_terminal,sig__acidic_region,sig__arginine_rich_rna_contact_region,sig__aromatic_sticker_region,sig__basic_enriched_region,sig__cation_pi_rich_neighborhood,sig__disorder_rich_spacer_region,sig__glutamine_rich_region,sig__glycine_rich_region,sig__gs_rich_neutral_region,sig__hydrophobic_region,sig__mixed_charge_polyampholyte,sig__polar_linker,sig__proline_rich_disordered_region,sig__rg_rgg_repeat_region,sig__serine_rich_region,sig__sr_rs_repeat_region,sig__unmapped_physicochemical_properties,ncpr,fcr,is_medoid
Q9H840,131.0,1,2,39,19.5,0.29770992366412213,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05128205128205127,0.10256410256410256,False
K7ENA8,289.0,0,3,75,25.0,0.25951557093425603,3+,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.09333333333333334,0.36,False
Q9UKJ3,1502.0,1,4,116,29.0,0.07723035952063914,3+,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0603448275862069,0.28448275862068967,False
Q14587,947.0,0,3,238,79.33333333333333,0.25131995776135163,3+,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042016806722689086,0.26050420168067223,False
K7EQP2,53.0,2,1,53,53.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03773584905660377,0.3018867924528302,False
K7ER00,548.0,0,2,308,154.0,0.5620437956204379,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.012987012987012988,0.2857142857142857,False
K7ERG4,78.0,2,3,62,20.666666666666668,0.7948717948717948,3+,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03225806451612905,0.2903225806451613,False
M0QXD5,236.0,3,6,112,18.666666666666668,0.4745762711864407,3+,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-0.0625,0.1875,False
O00267,1087.0,3,7,182,26.0,0.16743330266789327,3+,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,-0.00549450549450548,0.2032967032967033,False
M0QY97,910.0,4,1,14,14.0,0.015384615384615385,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3571428571428572,0.3571428571428572,False
Q92979,244.0,1,3,39,13.0,0.1598360655737705,3+,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15384615384615385,0.20512820512820512,False
Q9ULX6,646.0,3,9,131,14.555555555555555,0.20278637770897834,3+,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.09923664122137404,0.25190839694656486,False
M0R050,197.0,1,1,15,15.0,0.07614213197969544,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.2,False
A6NNF4,616.0,0,6,96,16.0,0.15584415584415584,3+,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.125,0.2916666666666667,False
Q15717,326.0,0,1,175,175.0,0.5368098159509203,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03428571428571429,0.18285714285714288,False
M0R226,184.0,2,1,184,184.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.125,0.19021739130434784,False
G5E9R9,263.0,2,1,258,258.0,0.9809885931558935,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2170542635658915,False
Q9NW07,568.0,0,1,229,229.0,0.40316901408450706,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06550218340611354,0.1790393013100437,False
M0R2C6,588.0,4,1,12,12.0,0.02040816326530612,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.3333333333333333,True
Q9Y230,463.0,4,1,12,12.0,0.02591792656587473,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666666666666667,0.5,False
A6NHQ2,334.0,0,1,85,85.0,0.25449101796407186,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01176470588235294,0.2235294117647059,True
R4GMX9,53.0,2,1,53,53.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05660377358490566,0.2830188679245283,False
Q96T37,977.0,4,7,290,41.42857142857143,0.2968270214943705,3+,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.07586206896551724,0.31034482758620685,False
R4GNH1,168.0,2,2,121,60.5,0.7202380952380952,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.06611570247933884,0.38016528925619836,False
Q9UKT8,454.0,1,6,158,26.333333333333332,0.34801762114537443,3+,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.01898734177215191,0.2088607594936709,False
Q5TEC6,136.0,1,1,39,39.0,0.2867647058823529,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2564102564102564,False
A6NFI3,1004.0,0,5,93,18.6,0.09262948207171315,3+,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07526881720430108,0.24731182795698922,False
Q96EH8,262.0,1,5,100,20.0,0.3816793893129771,3+,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,-0.02999999999999998,0.19000000000000003,False
A0A024R214,626.0,3,13,357,27.46153846153846,0.5702875399361023,3+,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.00840336134453781,0.19327731092436976,False
A0A087WUV0,522.0,0,6,93,15.5,0.1781609195402299,3+,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.021505376344086027,0.3010752688172043,False
Q86XI8,627.0,1,1,16,16.0,0.025518341307814992,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,False
Q3SXZ3,478.0,0,1,23,23.0,0.04811715481171548,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.2608695652173913,False
A0A024RCN4,479.0,0,2,31,15.5,0.06471816283924843,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12903225806451613,0.3225806451612903,False
O94761,1208.0,2,6,1107,184.5,0.9163907284768212,3+,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.014453477868112014,0.2222222222222222,False
A0A087X0J2,248.0,2,1,248,248.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004032258064516129,0.1895161290322581,False
A0A0D9SF53,733.0,2,5,663,132.6,0.9045020463847203,3+,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.27450980392156865,False
S4R469,234.0,1,3,112,37.333333333333336,0.47863247863247865,3+,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.008928571428571428,0.09821428571428571,False
A0A0D9SFM0,1687.0,2,5,1375,275.0,0.8150563129816242,3+,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.006545454545454545,0.26836363636363636,False
A0A1W2PPH5,198.0,4,1,198,198.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.3232323232323233,False
A0A286YFD1,2093.0,2,5,1948,389.6,0.9307214524605829,3+,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564681724845996,0.23151950718685832,False
A0A2R8Y4L2,320.0,2,1,317,317.0,0.990625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01261829652996845,0.2460567823343849,False
Q9HBD4,1679.0,3,9,1177,130.77777777777777,0.7010125074449077,3+,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.011045029736618521,0.286321155480034,False
A0A2R8Y6W8,807.0,0,1,133,133.0,0.16480793060718713,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05263157894736842,0.3383458646616541,False
Q14839,1912.0,2,6,1035,172.5,0.5413179916317992,3+,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.025120772946859903,0.3091787439613526,False
Q9BYX4,1025.0,3,15,406,27.066666666666666,0.3960975609756098,3+,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.004926108374384238,0.30049261083743845,False
A6NKG5,1358.0,3,14,532,38.0,0.3917525773195876,3+,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.018796992481203006,0.20300751879699244,False
Q9ULG1,1556.0,2,3,1192,397.3333333333333,0.7660668380462725,3+,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.037751677852348994,0.27432885906040266,False
A0A494C0I1,1111.0,0,2,327,163.5,0.29432943294329433,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006116207951070335,0.2629969418960245,False
A0A494C1N8,1116.0,2,9,786,87.33333333333333,0.7043010752688172,3+,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.019083969465648856,0.2633587786259542,False
A0A590UJW6,1086.0,0,6,602,100.33333333333333,0.5543278084714549,3+,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0033222591362126247,0.1528239202657807,False
A0A5F9ZHS7,289.0,2,1,289,289.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04844290657439446,0.22837370242214527,False
A0A7I2V5M7,476.0,2,1,476,476.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.03361344537815126,0.2689075630252101,False
A0A804HKV4,723.0,2,2,713,356.5,0.9861687413554634,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02103786816269285,0.09396914446002805,False
A0A8I5KX04,1686.0,4,1,20,20.0,0.011862396204033215,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0.45,False
A0A8I5KSH6,925.0,4,3,84,28.0,0.09081081081081081,3+,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.35714285714285715,False
A0A8I5KVU2,1735.0,1,3,759,253.0,0.43746397694524497,3+,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003952569169960474,0.2490118577075099,False
A0A8Q3WL03,351.0,2,2,321,160.5,0.9145299145299145,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012461059190031152,0.16199376947040497,False
A0A8V8TR54,2114.0,1,5,690,138.0,0.32639545884578997,3+,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.011594202898550716,0.34782608695652173,False
A0A994J6B2,331.0,2,3,315,105.0,0.9516616314199395,3+,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06031746031746032,0.2507936507936508,False
A0ABB0MN55,322.0,2,1,322,322.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03726708074534162,0.19875776397515527,False
A0A994J7T5,750.0,2,4,739,184.75,0.9853333333333333,3+,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.027063599458728015,0.22462787550744245,False
A0AA34QW03,678.0,2,3,611,203.66666666666666,0.9011799410029498,3+,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.014729950900163666,0.2962356792144026,False
Q5T890,1561.0,2,5,1028,205.6,0.6585522101217168,3+,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.011673151750972765,0.29961089494163423,False
A0ABB0MV08,369.0,0,2,199,99.5,0.5392953929539296,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.005025125628140704,0.30653266331658285,False
A0ABB0MVJ3,604.0,0,4,288,72.0,0.4768211920529801,3+,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05208333333333334,0.2673611111111111,False
A0ACI8QGH0,324.0,2,2,317,158.5,0.9783950617283951,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003154574132492111,0.2555205047318612,False
A0ACI8Q0P4,829.0,2,2,823,411.5,0.9927623642943305,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.012150668286755775,0.29404617253948967,False
A0ACI8UUW5,527.0,2,3,478,159.33333333333334,0.9070208728652751,3+,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03138075313807531,0.27405857740585776,False
A0ACI8P9Y7,1707.0,1,2,549,274.5,0.3216168717047452,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03642987249544626,0.21857923497267762,False
A0ACI8RL22,1967.0,2,5,1364,272.8,0.6934417895271988,3+,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.01686217008797654,0.21774193548387097,False
A0ACI8PJP7,596.0,2,8,497,62.125,0.8338926174496645,3+,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.02012072434607646,0.164989939637827,False
A0ACI8S0C5,927.0,2,3,557,185.66666666666666,0.6008629989212514,3+,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9.56745155870871e-18,0.29443447037701975,False
A0ACI8PIT5,456.0,0,1,122,122.0,0.2675438596491228,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1147540983606557,0.2459016393442623,False
A0ACI8QTQ5,1388.0,0,6,101,16.833333333333332,0.07276657060518732,3+,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.04950495049504951,0.18811881188118812,False
A0ACI8RI26,764.0,0,5,254,50.8,0.3324607329842932,3+,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2992125984251969,0.5354330708661418,False
A0ACI8PUZ8,1375.0,2,9,1272,141.33333333333334,0.9250909090909091,3+,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.0031446540880503116,0.27358490566037735,False
A0ACI8PR05,399.0,2,3,358,119.33333333333333,0.8972431077694235,3+,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.008379888268156426,0.2877094972067039,False
A0ACI8RSP0,320.0,2,1,320,320.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06875,0.26875,False
A0ACI8PX57,378.0,2,2,367,183.5,0.9708994708994709,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.01907356948228883,0.21525885558583105,False
A0ACI8RLL6,729.0,2,3,671,223.66666666666666,0.9204389574759945,3+,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029806259314456036,0.22354694485842028,False
A0ACI8R3H8,616.0,2,3,579,193.0,0.939935064935065,3+,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02936096718480138,0.25734024179620035,False
A0ACI8QH16,558.0,2,4,522,130.5,0.9354838709677419,3+,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2537280636979176e-19,0.24904214559386972,False
A0ACI8PT71,1306.0,2,4,1281,320.25,0.9808575803981623,3+,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.00702576112412178,0.29430132708821233,False
A0ACI8RWF6,608.0,2,2,576,288.0,0.9473684210526315,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013888888888888888,0.25,False
A0ACI8S5H4,1122.0,1,12,683,56.916666666666664,0.6087344028520499,3+,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,-0.001464128843338216,0.22108345534407028,False
A0ACI8QV99,461.0,1,5,93,18.6,0.2017353579175705,3+,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.053763440860215055,0.24731182795698925,False
A0ACI8PVP6,744.0,4,1,7,7.0,0.009408602150537635,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5714285714285714,0.5714285714285714,False
A0ACI8RTZ8,489.0,1,1,14,14.0,0.028629856850715747,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.5,False
A0ACI8RMB5,1003.0,0,3,200,66.66666666666667,0.19940179461615154,3+,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.255,False
A0ACI8Q010,418.0,2,3,397,132.33333333333334,0.9497607655502392,3+,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007556675062972292,0.15869017632241814,False
A0ACI8R7Y8,131.0,2,1,131,131.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06106870229007633,0.2748091603053435,False
A0ACI8QLY8,321.0,2,2,302,151.0,0.940809968847352,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.9409881447024014e-18,0.25165562913907286,False
A0ACI8S180,136.0,2,1,136,136.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04411764705882353,0.2647058823529412,False
A0ACI8QBP4,358.0,2,1,358,358.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008379888268156424,0.2486033519553073,False
A0ACI8QA17,371.0,2,2,370,185.0,0.9973045822102425,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.016216216216216217,0.2972972972972972,False
A0ACI8QUJ1,752.0,2,4,682,170.5,0.9069148936170213,3+,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014662756598240467,0.18768328445747798,False
A0ACI8SAU3,2066.0,3,20,1286,64.3,0.6224588576960309,3+,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,-0.015552099533437015,0.2581648522550544,False
A0ACI8QHW6,749.0,0,2,389,194.5,0.5193591455273698,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.030848329048843187,0.2467866323907455,False
A0ACI8SBH9,480.0,4,1,17,17.0,0.035416666666666666,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.3529411764705883,False
A0ACI8RHW9,182.0,0,2,23,11.5,0.12637362637362637,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.043478260869565216,0.13043478260869565,False
A0ACI8RX58,750.0,3,14,344,24.571428571428573,0.45866666666666667,3+,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.18895348837209303,0.44476744186046513,False
A0ACI8RCQ9,534.0,3,8,154,19.25,0.2883895131086142,3+,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.03896103896103896,0.35064935064935066,False
A0ACI8QNN6,701.0,4,3,45,15.0,0.06419400855920114,3+,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2222222222222222,0.4888888888888889,False
A0ACI8RR28,918.0,2,5,801,160.2,0.8725490196078431,3+,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0.004993757802746566,0.3046192259675406,False
A0ACI8QU73,864.0,2,3,832,277.3333333333333,0.9629629629629629,3+,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.021634615384615377,0.2932692307692308,False
A0ACI8R7A3,356.0,2,1,349,349.0,0.9803370786516854,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01432664756446991,0.1977077363896848,False
A0ACI8QY88,715.0,2,1,649,649.0,0.9076923076923077,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004622496147919877,0.1833590138674885,False
A0ACI8SEY7,629.0,2,1,629,629.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.00794912559618442,0.2941176470588235,False
A0ACI8S113,1253.0,4,2,441,220.5,0.35195530726256985,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.011337868480725625,0.3605442176870748,False
A0ACI8S5T8,488.0,2,2,346,173.0,0.7090163934426229,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02023121387283237,0.27456647398843936,False
A0ACI8SSD0,670.0,2,1,343,343.0,0.5119402985074627,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029154518950437316,0.2623906705539358,False
A0ACI8SPJ0,2147.0,0,4,994,248.5,0.46297158826269214,3+,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017102615694164994,0.23239436619718307,False
A0ACI8SQV4,211.0,2,1,211,211.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.009478672985781991,0.2464454976303317,False
A0ACI8SRT4,223.0,1,1,19,19.0,0.08520179372197309,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1052631578947368,0.1052631578947368,False
A0ACI8SXP5,451.0,1,2,265,132.5,0.5875831485587583,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.030188679245283016,0.09811320754716982,False
A0ACI8SYT5,674.0,2,2,621,310.5,0.9213649851632048,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.001610305958132048,0.2463768115942029,False
A0ACI8SZ27,721.0,1,1,87,87.0,0.12066574202496533,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1609195402298851,0.2988505747126437,False
A0ACI8T7F0,1068.0,3,5,100,20.0,0.09363295880149813,3+,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.010000000000000004,0.23,False
A0ACI8T9E2,234.0,2,5,177,35.4,0.7564102564102564,3+,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.04519774011299433,0.2937853107344633,False
A0ACI8TCF1,435.0,3,5,110,22.0,0.25287356321839083,3+,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.05454545454545454,0.21818181818181817,False
A0ACI8TFG6,1552.0,0,4,438,109.5,0.2822164948453608,3+,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004566210045662105,0.2511415525114155,False
A0ACI8TEP7,818.0,2,4,804,201.0,0.9828850855745721,3+,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.003731343283582085,0.2450248756218905,False
A0ACI8TH72,1111.0,2,6,1079,179.83333333333334,0.9711971197119712,3+,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0046339202965709,0.2622798887859129,False
A0ACI8TIT4,488.0,2,1,488,488.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01434426229508197,0.23565573770491796,False
A0ACI8TJ61,193.0,2,1,193,193.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025906735751295335,0.1191709844559585,False
A0ACI8TJP2,2207.0,2,6,1455,242.5,0.6592659719075669,3+,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.002061855670103094,0.24536082474226803,False
A0ACI8TLG3,1044.0,0,2,508,254.0,0.48659003831417624,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021653543307086617,0.24999999999999994,False
A0ACI8TLM1,106.0,2,1,106,106.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08490566037735849,0.36792452830188677,False
A0ACI8TML7,1201.0,2,7,1106,158.0,0.9208992506244796,3+,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.015370705244122965,0.2504520795660036,False
A0ACI8TNP0,654.0,2,4,628,157.0,0.9602446483180428,3+,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.025477707006369428,0.27070063694267515,False
A0ACI8TN08,998.0,2,4,976,244.0,0.9779559118236473,3+,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.015368852459016393,0.23463114754098363,False
A0ACI8TMU3,1055.0,4,3,202,67.33333333333333,0.19146919431279621,3+,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01485148514851485,0.3316831683168317,False
A0ACI8TNW3,757.0,3,9,194,21.555555555555557,0.2562747688243065,3+,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-0.01030927835051547,0.26804123711340205,False
A0ACI8TQP9,2591.0,1,1,32,32.0,0.012350443844075647,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.28125,False
A0ACI8TQS2,3008.0,0,5,828,165.6,0.2752659574468085,3+,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.0012077294685990338,0.2910628019323672,False
A0ACI8TS68,376.0,0,3,52,17.333333333333332,0.13829787234042554,3+,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.03846153846153844,0.30769230769230765,False
A0ACI8TS18,1048.0,3,8,503,62.875,0.4799618320610687,3+,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.021868787276341946,0.2524850894632207,False
