protein_id,protein_length,cluster_id,n_lcr,lcr_residues,mean_lcr_length,coverage,multiplicity_cat,pos__domain_intrinsic,pos__domain_edge,pos__domain_adjacent,pos__interdomain_linker,pos__distal_terminal,sig__acidic_region,sig__arginine_rich_rna_contact_region,sig__aromatic_aggregation_prone_region,sig__aromatic_sticker_region,sig__basic_enriched_region,sig__cation_pi_rich_neighborhood,sig__disorder_rich_spacer_region,sig__glutamine_rich_region,sig__gs_rich_neutral_region,sig__hydrophobic_region,sig__mixed_charge_polyampholyte,sig__polar_linker,sig__proline_rich_disordered_region,sig__rg_rgg_repeat_region,sig__serine_rich_region,sig__sr_rs_repeat_region,sig__unmapped_physicochemical_properties,ncpr,fcr,is_medoid
P38398,1863.0,0,1,1550,1550.0,0.8319914117015567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.04129032258064516,0.2735483870967742,False
Q5T7N2,865.0,1,2,491,245.5,0.5676300578034682,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14867617107942976,0.4175152749490836,False
C9JP00,348.0,2,1,36,36.0,0.10344827586206896,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.08333333333333333,False
Q00059,246.0,3,1,190,190.0,0.7723577235772358,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08947368421052632,0.4052631578947368,False
E9PFF5,490.0,0,1,155,155.0,0.3163265306122449,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.006451612903225806,0.3548387096774194,False
P47914,159.0,4,1,134,134.0,0.8427672955974843,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2835820895522388,0.373134328358209,False
P62945,25.0,4,1,24,24.0,0.96,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7083333333333334,0.7083333333333334,False
E9PB61,264.0,2,2,84,42.0,0.3181818181818182,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.21428571428571427,0.21428571428571427,False
E7ET15,1028.0,1,5,706,141.2,0.6867704280155642,3+,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.009915014164305952,0.415014164305949,False
Q5H9U9,1706.0,4,1,25,25.0,0.014654161781946073,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.64,False
Q4G0J3,582.0,0,2,274,137.0,0.47079037800687284,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.08759124087591241,0.46715328467153283,False
D6R9W6,518.0,2,2,166,83.0,0.3204633204633205,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.10843373493975901,0.39759036144578314,False
F6VAP0,555.0,3,1,95,95.0,0.17117117117117117,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03157894736842105,0.03157894736842105,False
A0A0B4J203,849.0,1,2,105,52.5,0.12367491166077739,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.17142857142857143,0.34285714285714286,False
D6R954,199.0,4,1,78,78.0,0.39195979899497485,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1794871794871795,0.5384615384615384,False
Q9BTF0,503.0,0,1,88,88.0,0.1749502982107356,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.06818181818181818,0.4772727272727273,False
Q9NP92,439.0,1,1,17,17.0,0.0387243735763098,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3529411764705883,0.3529411764705883,False
Q9NQI0,724.0,3,1,215,215.0,0.2969613259668508,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.2790697674418605,False
Q99729,332.0,2,1,84,84.0,0.25301204819277107,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05952380952380952,0.1071428571428571,False
Q92540,1137.0,3,4,449,112.25,0.39489885664028146,3+,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.031180400890868588,0.17371937639198218,False
Q8IU60,420.0,3,1,114,114.0,0.2714285714285714,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03508771929824561,0.2807017543859649,True
Q9P2J5,1176.0,1,1,15,15.0,0.012755102040816327,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0.7333333333333333,False
Q15797,465.0,3,1,84,84.0,0.18064516129032257,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08333333333333333,0.08333333333333333,False
P53999,127.0,4,1,60,60.0,0.47244094488188976,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,False
G5EA06,358.0,0,1,112,112.0,0.3128491620111732,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.09821428571428571,0.3125,False
Q8TC59,973.0,2,1,32,32.0,0.0328879753340185,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.03125,0.09375,False
Q2WGJ9,1857.0,4,4,209,52.25,0.11254711900915455,3+,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.3875598086124402,False
E5RHF4,198.0,4,1,31,31.0,0.15656565656565657,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4516129032258064,0.5806451612903226,False
Q5TAP6,766.0,0,1,408,408.0,0.5326370757180157,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.04166666666666666,0.3848039215686275,False
E7ESL0,212.0,2,1,8,8.0,0.03773584905660377,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.125,0.125,False
E5RJM0,639.0,3,1,336,336.0,0.5258215962441315,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005952380952380952,0.130952380952381,False
O15372,352.0,3,2,84,42.0,0.23863636363636365,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.07142857142857142,0.2619047619047619,False
E7EPX0,491.0,3,1,68,68.0,0.1384928716904277,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.01470588235294118,0.1029411764705882,False
Q86SE5,291.0,1,1,68,68.0,0.23367697594501718,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2941176470588235,0.4411764705882353,False
E5RJZ9,265.0,3,1,12,12.0,0.045283018867924525,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.08333333333333333,False
P49756,843.0,2,2,497,248.5,0.5895610913404508,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.022132796780684107,0.6177062374245473,False
Q9UHX1,559.0,2,2,171,85.5,0.30590339892665475,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.08187134502923978,0.24561403508771926,False
E9PIF2,835.0,0,2,341,170.5,0.40838323353293415,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.026392961876832845,0.4780058651026393,False
Q16560,246.0,3,1,70,70.0,0.2845528455284553,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11428571428571428,0.6857142857142857,False
A1L020,520.0,2,2,105,52.5,0.20192307692307693,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009523809523809526,0.08571428571428572,False
Q9H0A0,1025.0,4,1,37,37.0,0.03609756097560975,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3783783783783784,0.6486486486486487,False
E9PMM9,218.0,2,1,49,49.0,0.22477064220183487,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.22448979591836726,0.22448979591836726,False
E9PL19,596.0,2,2,171,85.5,0.28691275167785235,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.08187134502923978,0.24561403508771926,False
P29692,281.0,1,1,21,21.0,0.07473309608540925,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6190476190476191,0.7142857142857143,False
P78344,907.0,2,1,42,42.0,0.04630650496141125,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.119047619047619,0.1666666666666667,False
Q9Y2W1,955.0,3,3,909,303.0,0.9518324607329843,3+,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.07920792079207921,0.3608360836083609,False
H0YDK8,900.0,0,2,470,235.0,0.5222222222222223,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.017021276595744678,0.04680851063829787,False
P62851,125.0,4,1,40,40.0,0.32,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0.625,False
P62861,133.0,4,1,31,31.0,0.23308270676691728,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4516129032258064,0.5161290322580645,False
P08240,638.0,4,1,125,125.0,0.19592476489028213,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.456,False
Q8N9N8,165.0,1,1,60,60.0,0.36363636363636365,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2333333333333333,0.4,False
Q14498,530.0,4,1,125,125.0,0.2358490566037736,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.344,0.552,False
Q12872,951.0,1,5,656,131.2,0.6898002103049422,3+,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.004573170731707317,0.3429878048780488,False
Q8ND04,991.0,2,1,47,47.0,0.04742684157416751,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.0851063829787234,0.2127659574468085,False
P51513,507.0,2,1,137,137.0,0.2702169625246548,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0218978102189781,0.0218978102189781,False
A0A0C4DGG8,1043.0,0,5,607,121.4,0.5819750719079578,3+,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-0.009884678747940686,0.38879736408566723,False
Q8IWX8,916.0,3,5,617,123.4,0.6735807860262009,3+,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0.024311183144246337,0.19611021069692058,False
Q96FC9,970.0,1,2,184,92.0,0.18969072164948453,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06521739130434782,0.4891304347826087,False
Q9BZJ0,848.0,1,1,113,113.0,0.1332547169811321,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1150442477876106,0.4513274336283186,False
F5GYR3,275.0,1,1,84,84.0,0.3054545454545455,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2976190476190476,0.4642857142857143,False
Q15233,471.0,3,3,221,73.66666666666667,0.4692144373673036,3+,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.004524886877828051,0.3212669683257919,False
Q8N1W1,1705.0,3,3,596,198.66666666666666,0.3495601173020528,3+,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.021812080536912748,0.2802013422818792,False
Q99717,465.0,3,1,50,50.0,0.10752688172043011,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.02,False
Q9Y4C8,960.0,1,2,264,132.0,0.275,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14393939393939395,0.42424242424242425,False
O60942,597.0,1,2,27,13.5,0.04522613065326633,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2962962962962963,0.6666666666666666,False
Q9UPS6,1966.0,0,4,1502,375.5,0.7639877924720244,3+,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.09387483355525963,0.2403462050599201,False
O60522,2096.0,1,1,25,25.0,0.011927480916030535,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.4,False
P56270,477.0,2,2,254,127.0,0.5324947589098532,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.007874015748031496,0.08661417322834646,False
Q7Z5Q1,589.0,3,3,104,34.666666666666664,0.1765704584040747,3+,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.057692307692307696,0.057692307692307696,False
O95453,639.0,0,1,36,36.0,0.056338028169014086,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.05555555555555555,0.6111111111111112,False
Q9Y5A9,579.0,3,2,300,150.0,0.5181347150259067,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.009999999999999997,0.10333333333333333,False
Q9NP64,241.0,4,1,82,82.0,0.34024896265560167,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1829268292682927,0.6463414634146342,False
H0YGT4,134.0,0,1,52,52.0,0.3880597014925373,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0576923076923077,0.4038461538461539,False
F8VQP2,1073.0,3,2,597,298.5,0.5563839701770736,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.036850921273031835,0.21775544388609716,False
Q5JTH9,1297.0,1,2,226,113.0,0.17424826522744796,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004424778761061931,0.48230088495575213,False
H0YH84,186.0,3,1,43,43.0,0.23118279569892472,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04651162790697674,0.2325581395348837,False
Q9UIF9,1905.0,0,4,994,248.5,0.5217847769028872,3+,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.02313883299798792,0.22837022132796786,False
P86452,979.0,4,2,98,49.0,0.10010214504596528,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.11224489795918366,0.336734693877551,False
F8VU11,892.0,0,3,684,228.0,0.7668161434977578,3+,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.0014619883040935659,0.3230994152046784,False
H0YI55,253.0,2,1,31,31.0,0.1225296442687747,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.03225806451612903,0.0967741935483871,False
F8VXY6,228.0,1,1,35,35.0,0.15350877192982457,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1714285714285714,0.7428571428571429,False
F8VP89,275.0,1,1,106,106.0,0.38545454545454544,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0660377358490566,0.5188679245283019,False
O15037,678.0,2,1,14,14.0,0.02064896755162242,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.1428571428571428,False
Q13243,272.0,1,1,95,95.0,0.3492647058823529,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3263157894736842,0.4105263157894737,False
Q9HCK8,2581.0,3,9,849,94.33333333333333,0.3289422704378148,3+,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.03180212014134275,0.28150765606595995,False
G3V529,816.0,4,2,194,97.0,0.23774509803921567,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.08762886597938147,0.39690721649484534,False
H0YKX1,171.0,0,1,87,87.0,0.5087719298245614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.022988505747126443,0.4597701149425287,False
H0YLQ7,131.0,4,1,58,58.0,0.44274809160305345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5517241379310345,False
H3BM89,333.0,4,1,131,131.0,0.3933933933933934,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.267175572519084,0.3893129770992366,False
H3BMQ2,146.0,4,1,116,116.0,0.7945205479452054,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1982758620689655,0.4396551724137931,False
Q9H6T0,727.0,2,1,25,25.0,0.0343878954607978,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.12,0.12,False
Q12788,808.0,1,1,24,24.0,0.0297029702970297,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2083333333333333,0.4583333333333333,False
H3BNJ4,201.0,1,1,76,76.0,0.3781094527363184,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131578947368421,0.5,False
Q14137,746.0,1,1,114,114.0,0.15281501340482573,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2719298245614035,0.3947368421052632,False
H3BPD0,197.0,1,2,134,67.0,0.6802030456852792,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.2462686567164179,0.3805970149253731,False
H3BPE7,527.0,0,1,509,509.0,0.9658444022770398,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02357563850687623,0.1532416502946955,False
H3BPG5,128.0,4,2,70,35.0,0.546875,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.38571428571428573,0.38571428571428573,False
Q96F86,508.0,3,1,71,71.0,0.13976377952755906,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1126760563380282,0.2253521126760563,False
A5YKK6,2376.0,0,2,69,34.5,0.02904040404040404,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.014492753623188406,0.10144927536231885,False
Q9Y2V2,147.0,2,1,8,8.0,0.05442176870748299,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,False
H3BSG4,173.0,2,1,33,33.0,0.1907514450867052,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.2424242424242424,False
H3BSW6,586.0,2,2,38,19.0,0.06484641638225255,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.07894736842105263,0.18421052631578952,False
Q96J87,481.0,0,1,109,109.0,0.22661122661122662,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03669724770642202,0.09174311926605505,False
I3L0N7,115.0,1,1,59,59.0,0.5130434782608696,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1016949152542373,0.5084745762711864,False
Q96SZ4,780.0,0,1,72,72.0,0.09230769230769231,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1944444444444444,False
Q92667,903.0,1,2,321,160.5,0.3554817275747508,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.12149532710280377,0.3021806853582555,False
A0A140TA76,344.0,3,2,150,75.0,0.436046511627907,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07333333333333333,0.24666666666666667,False
J3QL05,130.0,4,1,47,47.0,0.36153846153846153,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3191489361702128,0.4042553191489361,False
P61254,145.0,4,1,38,38.0,0.2620689655172414,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1842105263157895,0.6052631578947368,False
J3QS41,1943.0,3,3,392,130.66666666666666,0.20174987133299022,3+,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.007653061224489796,0.16581632653061223,False
Q9C0B9,1178.0,0,4,720,180.0,0.6112054329371817,3+,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.015277777777777782,0.16805555555555557,False
K7EJ78,129.0,4,1,27,27.0,0.20930232558139536,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48148148148148145,0.5555555555555556,False
Q15029,972.0,1,1,34,34.0,0.03497942386831276,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6176470588235294,0.7352941176470589,False
K7EJB9,349.0,1,1,234,234.0,0.670487106017192,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235042735042735,0.4914529914529914,False
O95707,220.0,4,1,60,60.0,0.2727272727272727,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2333333333333333,0.4666666666666667,False
D6W5Y5,297.0,2,1,68,68.0,0.22895622895622897,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1323529411764706,0.25,False
K7EKH9,261.0,0,1,97,97.0,0.3716475095785441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.030927835051546386,0.3402061855670103,False
O00411,1230.0,0,1,99,99.0,0.08048780487804878,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04040404040404041,0.2828282828282828,False
Q9BTD8,480.0,0,1,332,332.0,0.6916666666666667,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.006024096385542169,0.1566265060240964,False
K7EPB9,110.0,1,1,91,91.0,0.8272727272727273,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1318681318681319,0.5054945054945055,False
Q9UKJ3,1502.0,3,3,1334,444.6666666666667,0.8881491344873502,3+,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.014242878560719638,0.3260869565217392,False
O00267,1087.0,3,3,416,138.66666666666666,0.3827046918123275,3+,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.13701923076923075,0.2716346153846154,False
Q9Y4Z0,139.0,2,1,40,40.0,0.28776978417266186,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.225,0.225,False
M0QY97,910.0,0,3,727,242.33333333333334,0.798901098901099,3+,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.015130674002751027,0.20220082530949107,False
M0QZ34,200.0,4,1,98,98.0,0.49,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1836734693877551,0.4489795918367347,False
Q9ULX6,646.0,1,3,267,89.0,0.413312693498452,3+,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.1198501872659176,0.3295880149812734,False
M0R1H0,178.0,2,1,62,62.0,0.34831460674157305,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1774193548387097,0.2096774193548387,False
M0R226,184.0,3,1,52,52.0,0.2826086956521739,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0576923076923077,0.09615384615384616,False
Q9NW07,568.0,1,3,201,67.0,0.3538732394366197,3+,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.208955223880597,0.24875621890547264,False
M0R2C6,588.0,3,1,34,34.0,0.05782312925170068,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08823529411764706,0.2058823529411765,False
Q9GZY0,626.0,0,1,77,77.0,0.12300319488817892,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.07792207792207792,0.1298701298701299,False
P08621,437.0,3,2,204,102.0,0.4668192219679634,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.08823529411764709,0.696078431372549,False
A6NHQ2,334.0,2,1,75,75.0,0.2245508982035928,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1333333333333333,0.2133333333333333,False
Q96T37,977.0,3,4,499,124.75,0.510747185261003,3+,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.07014028056112226,0.3266533066132264,False
R4GNH1,168.0,0,1,160,160.0,0.9523809523809523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0375,0.375,False
Q96B70,501.0,0,2,251,125.5,0.500998003992016,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.0398406374501992,0.19123505976095617,False
A6NFI3,1004.0,1,3,331,110.33333333333333,0.3296812749003984,3+,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.25075528700906347,0.3595166163141994,False
A0A024R214,626.0,0,1,193,193.0,0.3083067092651757,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0310880829015544,0.1865284974093264,False
A0A087WUV0,522.0,1,1,90,90.0,0.1724137931034483,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1666666666666667,0.4111111111111111,False
A0A087WVF4,1798.0,3,3,872,290.6666666666667,0.4849833147942158,3+,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.03669724770642202,0.41743119266055045,False
Q9Y2R4,599.0,4,2,140,70.0,0.2337228714524207,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1571428571428571,0.44285714285714284,False
A0A024RCN4,479.0,0,1,136,136.0,0.2839248434237996,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0661764705882353,0.3897058823529412,False
O94761,1208.0,1,2,79,39.5,0.06539735099337748,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.15189873417721514,0.3544303797468354,False
